order_id,customer_id,order_time,amount,currency,status,ingest_date
oceujjvhe,c00101,not-a-time,26.06,EUR,paid,2025-12-20
o6witsybl,c00115,2025-12-20T21:20:00+00:00,48.64,,,2025-12-20
os40ijvgo,c00194,2025-12-20T09:26:00+00:00,19.13,???,refunded,2025-12-20
oa11tl0if,c00175,2025-12-20T08:27:00+00:00,15.77,€,,2025-12-20
ov2pbbebt,c00108,2025-12-20T17:39:00+00:00,43.5,???,chargeback,2025-12-20
o9e13cphm,c00040,2025-12-20T23:10:00+00:00,11.51,$,succeeded,2025-12-20
oq017u0yy,c00018,2025-12-20T21:40:00+00:00,91.98,,,2025-12-20
o0h2xnijc,c00193,2025-12-20T11:32:00+00:00,64.94,,,2025-12-20
oikj3ywub,c00129,2025-12-20T17:27:00+00:00,34.04,EUR,failed,2025-12-20
o3p3g8u77,c00196,2025-12-20T20:17:00+00:00,12.66,???,refunded,2025-12-20
or3kysb9f,c00009,2025-12-20T18:43:00+00:00,5.18,$,,2025-12-20
o7zcvu4wm,c00056,2025-12-20T21:58:00+00:00,81.1,???,chargeback,2025-12-20
oq7e8jc8c,c00174,2025-12-20T00:12:00+00:00,13.86,$,failed,2025-12-20
o5zunfc0p,c00010,2025-12-20T15:35:00+00:00,32.05,€,succeeded,2025-12-20
ojg2h2vmb,c00033,not-a-time,45.2,,,2025-12-20
ot09daex9,c00027,2025-12-20T17:59:00+00:00,22.23,USD,PAID,2025-12-20
olcny79kt,c00150,2025-12-20T08:38:00+00:00,20.78,,PAID,2025-12-20
odxh67tgw,c00140,2025-12-20T21:53:00+00:00,26.86,USD,PAID,2025-12-20
o4upm9gwv,c00156,2025-12-20T21:19:00+00:00,1.98,€,PAID,2025-12-20
o65inc275,c00034,2025-12-20T09:47:00+00:00,24.65,$,failed,2025-12-20
omyd53fpo,c00018,2025-12-20T21:58:00+00:00,-26.72,$,failed,2025-12-20
oy33z3f7b,c00159,2025-12-20T03:08:00+00:00,10.18,???,paid,2025-12-20
owiwy8p5w,c00076,2025-12-20T04:27:00+00:00,27.8,$,paid,2025-12-20
obhl8awbb,c00117,2025-12-20T13:42:00+00:00,38.56,EUR,refunded,2025-12-20
oh3mp0wg2,c00111,2025-12-20T23:59:00+00:00,39.29,,failed,2025-12-20
o610tnlf5,c00066,2025-12-20T22:47:00+00:00,15.86,,,2025-12-20
o73yykoz2,c00030,2025-12-20T12:37:00+00:00,-61.78,usd,failed,2025-12-20
ol4rd9fr6,c00140,2025-12-20T03:21:00+00:00,40.43,USD,,2025-12-20
ow25pthka,c00186,2025-12-20T01:55:00+00:00,72.02,???,succeeded,2025-12-20
or987hoc2,c00020,2025-12-20T15:51:00+00:00,35.37,,chargeback,2025-12-20
o628qn8n8,c00192,2025-12-20T04:22:00+00:00,62.6,USD,paid,2025-12-20
oepxcznme,c00009,2025-12-20T15:07:00+00:00,5.94,$,PAID,2025-12-20
owoa4aqax,c00026,2025-12-20T15:56:00+00:00,23.23,,paid,2025-12-20
o9x5sg0bg,c00186,2025-12-20T18:55:00+00:00,5.51,EUR,succeeded,2025-12-20
oj02rrlfl,c00195,2025-12-20T19:55:00+00:00,29.5,EUR,PAID,2025-12-20
o1gujxasq,c00116,2025-12-20T14:12:00+00:00,5.15,€,chargeback,2025-12-20
olz0vvniw,c00004,2025-12-20T01:47:00+00:00,44.77,EUR,chargeback,2025-12-20
o6pzktl6q,c00078,2025-12-20T03:24:00+00:00,10.26,usd,succeeded,2025-12-20
o6pzktl6q,c00078,2025-12-20T03:24:00+00:00,10.26,usd,succeeded,2025-12-20
o46xup9xd,c00021,2025-12-20T13:18:00+00:00,64.93,USD,failed,2025-12-20
oc0013z7q,c00050,2025-12-20T19:30:00+00:00,36.3,,,2025-12-20
odx97qmxm,c00077,2025-12-20T06:07:00+00:00,11.72,USD,refunded,2025-12-20
o0nmcm087,c00182,2025-12-20T08:27:00+00:00,3.84,€,succeeded,2025-12-20
ovm1fc7x1,c00044,not-a-time,112.48,,,2025-12-20
oyvgez620,c00172,2025-12-20T09:24:00+00:00,25.66,???,,2025-12-20
o1wz3mwa4,c00038,2025-12-20T20:24:00+00:00,42.95,USD,paid,2025-12-20
oonz69req,c00096,2025-12-20T17:45:00+00:00,74.7,$,chargeback,2025-12-20
o47al37dk,c00077,2025-12-20T05:59:00+00:00,15.16,USD,chargeback,2025-12-20
o053kyzmh,c00184,2025-12-20T14:22:00+00:00,33.31,???,chargeback,2025-12-20
ooi3yc3e2,c00157,2025-12-20T14:57:00+00:00,54.74,,succeeded,2025-12-20
o5h2wv3h4,c00049,2025-12-20T18:04:00+00:00,35.77,$,failed,2025-12-20
onwjuaodg,c00069,2025-12-20T03:51:00+00:00,5.02,???,paid,2025-12-20
o3v0fyc5g,c00091,2025-12-20T14:24:00+00:00,6.25,EUR,refunded,2025-12-20
ox7jv12ge,c00149,2025-12-20T09:05:00+00:00,32.86,???,chargeback,2025-12-20
on1skbdb4,c00140,2025-12-20T12:01:00+00:00,28.7,usd,succeeded,2025-12-20
otynatwni,c00098,2025-12-20T16:07:00+00:00,22.69,USD,failed,2025-12-20
ofe3wz9dq,c00001,2025-12-20T14:39:00+00:00,20.13,usd,paid,2025-12-20
o84tz7ke2,c00051,2025-12-20T15:07:00+00:00,21.8,€,failed,2025-12-20
ouj6hylnp,c00026,not-a-time,74.21,$,succeeded,2025-12-20
oj5fze0oa,c00077,2025-12-20T22:13:00+00:00,-136.7,usd,failed,2025-12-20
ok74y0h3i,c00131,2025-12-20T00:46:00+00:00,13.07,USD,paid,2025-12-20
ou4oi4h13,c00140,2025-12-20T23:14:00+00:00,11.09,€,succeeded,2025-12-20
oyycqqvb7,c00042,2025-12-20T23:59:00+00:00,83.21,$,paid,2025-12-20
oiiu4buub,c00034,2025-12-20T02:47:00+00:00,15.45,EUR,paid,2025-12-20
oedwe5xob,c00122,2025-12-20T15:06:00+00:00,14.95,,failed,2025-12-20
on6v8fdze,c00001,2025-12-20T08:43:00+00:00,,USD,PAID,2025-12-20
o38b4ci7m,c00173,2025-12-20T03:19:00+00:00,75.27,€,paid,2025-12-20
ogtn98bm3,c00032,2025-12-20T06:46:00+00:00,18.97,USD,chargeback,2025-12-20
o6p2nx5r5,c00025,2025-12-20T11:16:00+00:00,31.76,???,,2025-12-20
orldhi189,c00190,2025-12-20T05:15:00+00:00,36.75,usd,,2025-12-20
o9uibil6a,c00090,2025-12-20T20:47:00+00:00,-27.43,$,paid,2025-12-20
oa3l5d01z,c00090,2025-12-20T12:51:00+00:00,28.59,usd,succeeded,2025-12-20
odhm3euwh,c00143,2025-12-20T00:51:00+00:00,106.3,€,PAID,2025-12-20
omy47bgfn,c00059,2025-12-20T07:10:00+00:00,49.84,usd,failed,2025-12-20
o9orv3f4r,c00033,2025-12-20T22:07:00+00:00,108.71,€,failed,2025-12-20
o0uno247s,c00181,not-a-time,39.88,usd,,2025-12-20
oy49y3vyo,c00051,2025-12-20T02:38:00+00:00,11.41,EUR,paid,2025-12-20
od3yghdno,c00079,2025-12-20T01:59:00+00:00,10.3,EUR,refunded,2025-12-20
o5w55vwas,c00042,2025-12-20T23:19:00+00:00,65.12,usd,refunded,2025-12-20
optpixqyp,c00116,2025-12-20T00:55:00+00:00,33.0,EUR,chargeback,2025-12-20
oll1ckj1m,c00196,not-a-time,59.0,€,chargeback,2025-12-20
odeiw15nc,c00029,2025-12-20T00:45:00+00:00,19.79,???,,2025-12-20
ohueo2tnr,c00057,2025-12-20T01:49:00+00:00,56.52,€,refunded,2025-12-20
olrbxomjz,c00035,2025-12-20T07:36:00+00:00,38.61,USD,PAID,2025-12-20
olrbxomjz,c00035,2025-12-20T07:36:00+00:00,38.61,USD,PAID,2025-12-20
o0j7cxnjs,unknown_c00122,2025-12-20T07:03:00+00:00,,EUR,refunded,2025-12-20
oh6cu26r7,c00020,2025-12-20T14:01:00+00:00,32.52,???,succeeded,2025-12-20
oqy27kpdb,c00183,2025-12-20T12:57:00+00:00,72.57,$,paid,2025-12-20
oi1f5o1kq,c00037,not-a-time,46.88,,refunded,2025-12-20
o28hugzyw,c00111,2025-12-20T20:51:00+00:00,28.43,EUR,chargeback,2025-12-20
o28hugzyw,c00111,2025-12-20T20:51:00+00:00,28.43,EUR,chargeback,2025-12-20
o2dafotjg,c00089,2025-12-20T21:35:00+00:00,44.36,$,failed,2025-12-20
o2dafotjg,c00089,2025-12-20T21:35:00+00:00,44.36,$,failed,2025-12-20
ogxfs2j90,c00116,2025-12-20T22:09:00+00:00,55.34,EUR,PAID,2025-12-20
ogxfs2j90,c00116,2025-12-20T22:09:00+00:00,55.34,EUR,PAID,2025-12-20
o2uzzsded,c00076,2025-12-20T09:07:00+00:00,,usd,PAID,2025-12-20
otr4m8buf,c00067,not-a-time,32.85,USD,,2025-12-20
oo8g39097,c00002,2025-12-20T12:23:00+00:00,89.33,EUR,paid,2025-12-20
o7dq9jwti,c00183,not-a-time,19.98,USD,paid,2025-12-20
oj5hopr1r,c00041,2025-12-20T18:02:00+00:00,18.82,$,,2025-12-20
o0r65wony,c00013,2025-12-20T23:35:00+00:00,25.66,???,failed,2025-12-20
oqgx85a96,c00012,2025-12-20T22:10:00+00:00,51.65,USD,failed,2025-12-20
oe0ly6byt,c00160,2025-12-20T23:04:00+00:00,40.28,EUR,,2025-12-20
o4psq0tya,c00035,2025-12-20T09:00:00+00:00,13.97,USD,,2025-12-20
oulgcmiu0,c00144,2025-12-20T05:22:00+00:00,58.08,€,succeeded,2025-12-20
ogf5f39ic,c00150,2025-12-20T21:52:00+00:00,55.94,$,,2025-12-20
o31ezzeer,c00095,2025-12-20T18:53:00+00:00,1.64,USD,chargeback,2025-12-20
o5vsm4hdv,c00045,not-a-time,47.12,$,,2025-12-20
o3d6q7uk7,c00048,2025-12-20T06:43:00+00:00,96.62,usd,,2025-12-20
o93r54tx6,c00123,2025-12-20T12:39:00+00:00,8.36,,,2025-12-20
o697t2fcm,c00113,2025-12-20T04:59:00+00:00,39.22,EUR,PAID,2025-12-20
olvgias6j,c00042,2025-12-20T06:58:00+00:00,43.93,USD,failed,2025-12-20
o2uit0162,c00013,2025-12-20T20:18:00+00:00,14.89,usd,PAID,2025-12-20
oaqezt7wf,c00057,2025-12-20T21:02:00+00:00,49.08,$,,2025-12-20
oa3mo6yvb,c00126,2025-12-20T10:40:00+00:00,25.47,€,PAID,2025-12-20
oivqb8n5y,c00018,2025-12-20T21:41:00+00:00,18.22,€,chargeback,2025-12-20
owc5f0y1u,c00014,2025-12-20T16:45:00+00:00,29.74,$,,2025-12-20
ogajv2a9t,c00086,2025-12-20T07:32:00+00:00,11.09,EUR,,2025-12-20
odvtw8i4w,c00041,2025-12-20T06:31:00+00:00,39.74,$,,2025-12-20
ofz4bb5p4,c00059,2025-12-20T07:36:00+00:00,25.54,EUR,chargeback,2025-12-20
ojo7o5ib6,c00016,not-a-time,98.01,usd,succeeded,2025-12-20
or8l5nae2,c00131,2025-12-20T07:46:00+00:00,55.49,€,,2025-12-20
o49e38iem,c00031,2025-12-20T05:30:00+00:00,26.19,USD,chargeback,2025-12-20
oa83w1r1l,c00069,2025-12-20T03:31:00+00:00,55.79,€,refunded,2025-12-20
o08lf41up,c00017,2025-12-20T07:44:00+00:00,-4.2,€,failed,2025-12-20
osmyvrffq,c00080,2025-12-20T20:36:00+00:00,16.27,,succeeded,2025-12-20
os1c0iz82,c00181,2025-12-20T02:07:00+00:00,54.42,$,,2025-12-20
ovkz4ny1m,c00193,2025-12-20T15:08:00+00:00,39.96,€,refunded,2025-12-20
o52y1jvqx,c00051,2025-12-20T15:38:00+00:00,14.83,USD,paid,2025-12-20
o0idvhkg1,c00183,2025-12-20T22:55:00+00:00,39.68,,refunded,2025-12-20
ob3tdpwgy,c00116,not-a-time,52.71,,failed,2025-12-20
oug0zdhar,c00094,2025-12-20T04:09:00+00:00,33.71,usd,refunded,2025-12-20
okxtjs635,c00084,not-a-time,17.23,usd,chargeback,2025-12-20
of1c9fmsk,c00008,2025-12-20T21:23:00+00:00,26.08,EUR,succeeded,2025-12-20
o0e7l152z,c00058,2025-12-20T13:18:00+00:00,36.15,€,PAID,2025-12-20
o1r5zx0bf,c00192,2025-12-20T13:31:00+00:00,34.79,€,PAID,2025-12-20
oz1smi260,c00028,2025-12-20T23:07:00+00:00,53.31,EUR,succeeded,2025-12-20
oqh6pm61l,c00106,2025-12-20T22:34:00+00:00,22.64,USD,chargeback,2025-12-20
ovygn20ky,c00130,2025-12-20T14:43:00+00:00,31.87,$,chargeback,2025-12-20
o8mz55kt9,c00157,2025-12-20T03:19:00+00:00,41.88,???,chargeback,2025-12-20
oygmafrrk,c00012,2025-12-20T03:49:00+00:00,43.17,???,refunded,2025-12-20
orej8v63z,c00037,2025-12-20T05:10:00+00:00,63.1,usd,,2025-12-20
ovns1oc3x,c00199,2025-12-20T06:14:00+00:00,35.34,usd,failed,2025-12-20
ocre8txxf,c00132,2025-12-20T01:15:00+00:00,24.15,€,succeeded,2025-12-20
o9kw9aq6r,c00194,2025-12-20T08:34:00+00:00,14.79,USD,,2025-12-20
op6a1gbab,c00080,2025-12-20T17:50:00+00:00,6.7,USD,,2025-12-20
oem5mfplc,c00022,2025-12-20T06:36:00+00:00,13.66,???,failed,2025-12-20
ohbzrku82,c00191,2025-12-20T18:18:00+00:00,,,paid,2025-12-20
o3g9viuna,c00127,2025-12-20T05:28:00+00:00,13.79,€,,2025-12-20
oczaqjlz8,c00160,2025-12-20T04:59:00+00:00,49.85,USD,,2025-12-20
oe8krya0k,c00104,2025-12-20T08:58:00+00:00,26.32,???,PAID,2025-12-20
o22i934r5,c00018,2025-12-20T02:52:00+00:00,65.27,USD,failed,2025-12-20
o3703xclt,c00095,2025-12-20T18:56:00+00:00,26.98,,failed,2025-12-20
oi1605vh6,c00146,2025-12-20T14:56:00+00:00,52.07,€,refunded,2025-12-20
obn8xuuhh,c00015,not-a-time,3.74,USD,paid,2025-12-20
olp6i5be8,c00162,2025-12-20T00:16:00+00:00,46.27,€,chargeback,2025-12-20
orgjyemoa,c00030,2025-12-20T04:20:00+00:00,105.0,???,refunded,2025-12-20
owp48vy3i,c00037,2025-12-20T01:42:00+00:00,77.65,EUR,PAID,2025-12-20
oczthzzn4,c00193,2025-12-20T20:29:00+00:00,17.79,USD,,2025-12-20
owca8i6h3,c00131,not-a-time,28.08,usd,,2025-12-20
o1rpazgm2,c00105,not-a-time,22.28,???,failed,2025-12-20
owj8yssqh,c00193,2025-12-20T16:00:00+00:00,71.47,USD,PAID,2025-12-20
o7it5gwi9,c00118,2025-12-20T09:29:00+00:00,23.04,,PAID,2025-12-20
od4rlhfhe,c00002,2025-12-20T00:51:00+00:00,27.44,,succeeded,2025-12-20
o1dfwayfl,c00120,2025-12-20T04:14:00+00:00,34.41,€,failed,2025-12-20
oik69y7rp,c00034,2025-12-20T23:24:00+00:00,56.31,€,succeeded,2025-12-20
oudmhraot,c00066,2025-12-20T22:28:00+00:00,37.6,EUR,,2025-12-20
oe3h7bsdh,c00049,not-a-time,27.32,$,failed,2025-12-20
oyhg7qrsk,c00075,2025-12-20T05:48:00+00:00,,USD,,2025-12-20
o1nwg08vl,c00103,2025-12-20T10:35:00+00:00,22.67,€,succeeded,2025-12-20
o1q16nozo,unknown_c00064,2025-12-20T19:35:00+00:00,36.04,USD,PAID,2025-12-20
ozxafqwe5,c00051,2025-12-20T13:26:00+00:00,18.3,usd,paid,2025-12-20
oeajhy95u,c00174,2025-12-20T17:33:00+00:00,7.46,???,refunded,2025-12-20
o5c8jr9rn,c00046,not-a-time,58.57,EUR,paid,2025-12-20
omajcqggp,c00149,not-a-time,43.44,$,succeeded,2025-12-20
o0mlijyzr,c00020,2025-12-20T04:12:00+00:00,51.51,???,refunded,2025-12-20
o0mvpwj7e,c00110,2025-12-20T19:08:00+00:00,60.22,???,paid,2025-12-20
odrtcpu26,unknown_c00190,2025-12-20T13:01:00+00:00,28.44,USD,chargeback,2025-12-20
oy7mbblcw,c00054,not-a-time,27.72,???,chargeback,2025-12-20
odk32qoum,c00159,2025-12-20T18:49:00+00:00,12.42,USD,PAID,2025-12-20
orr13u8z2,c00097,2025-12-20T21:04:00+00:00,64.59,EUR,,2025-12-20
o2frv2i7w,c00149,2025-12-20T04:06:00+00:00,41.45,$,PAID,2025-12-20
ouj5wlaev,c00170,2025-12-20T00:01:00+00:00,18.0,???,chargeback,2025-12-20
orkynca4z,c00133,2025-12-20T15:36:00+00:00,14.37,$,refunded,2025-12-20
o8xl485on,c00150,2025-12-20T09:23:00+00:00,-42.9,€,,2025-12-20
o7345ym93,c00038,2025-12-20T02:10:00+00:00,36.82,???,chargeback,2025-12-20
oa5p0avj3,c00064,2025-12-20T00:25:00+00:00,8.94,usd,succeeded,2025-12-20
oup3p20n1,unknown_c00061,2025-12-20T09:14:00+00:00,50.98,$,failed,2025-12-20
opefeqh4b,c00167,2025-12-20T06:57:00+00:00,19.47,USD,succeeded,2025-12-20
o87yhb5av,c00168,2025-12-20T02:23:00+00:00,27.66,EUR,failed,2025-12-20
o11ap9lmh,c00057,2025-12-20T02:56:00+00:00,80.43,usd,refunded,2025-12-20
o7uyp0gg1,c00060,not-a-time,38.86,$,,2025-12-20
oroayr3b2,c00175,not-a-time,31.92,USD,refunded,2025-12-20
ohkomjuie,c00055,not-a-time,55.77,$,chargeback,2025-12-20
ovi3jdq7u,c00122,2025-12-20T17:51:00+00:00,68.95,,,2025-12-20
otwc91duz,c00196,2025-12-20T07:23:00+00:00,53.31,EUR,,2025-12-20
om01ue9xe,c00137,2025-12-20T02:53:00+00:00,53.42,EUR,succeeded,2025-12-20
o7d39f9hy,c00138,2025-12-20T10:08:00+00:00,114.44,,refunded,2025-12-20
oo3g94wxi,c00117,2025-12-20T05:42:00+00:00,18.62,usd,failed,2025-12-20
owxloyuau,c00185,2025-12-20T00:40:00+00:00,10.5,€,refunded,2025-12-20
ov6tr8i45,c00159,2025-12-20T11:40:00+00:00,33.72,$,succeeded,2025-12-20
ofcik41i4,c00111,2025-12-20T08:46:00+00:00,33.65,€,refunded,2025-12-20
omja5lu4z,c00085,2025-12-20T20:03:00+00:00,43.71,usd,,2025-12-20
o5owxb1x5,c00093,2025-12-20T17:23:00+00:00,132.55,EUR,failed,2025-12-20
omczsba7g,c00019,2025-12-20T03:20:00+00:00,58.4,$,failed,2025-12-20
o9ppy1xx0,c00087,2025-12-20T07:28:00+00:00,24.46,,refunded,2025-12-20
o9kuwng38,c00062,2025-12-20T10:54:00+00:00,73.33,€,refunded,2025-12-20
oznabjnjw,c00057,2025-12-20T06:28:00+00:00,25.66,,paid,2025-12-20
oabipw49m,c00128,2025-12-20T08:21:00+00:00,6.04,€,PAID,2025-12-20
oba4nkiyl,c00018,2025-12-20T12:58:00+00:00,12.09,,,2025-12-20
oe6e9tnpv,c00156,2025-12-20T18:58:00+00:00,53.88,usd,,2025-12-20
o1cgn8p2m,c00137,not-a-time,119.25,€,chargeback,2025-12-20
o7nuovc8t,c00136,2025-12-20T20:26:00+00:00,19.42,,succeeded,2025-12-20
o05bftg6t,c00056,not-a-time,4.31,$,refunded,2025-12-20
ocwo2llzq,c00003,2025-12-20T22:24:00+00:00,32.39,,chargeback,2025-12-20
ohiac3oqn,c00012,2025-12-20T07:31:00+00:00,31.93,USD,,2025-12-20
o9j7vs21q,c00134,2025-12-20T06:44:00+00:00,95.95,USD,chargeback,2025-12-20
o9pw02hbw,c00142,2025-12-20T15:07:00+00:00,144.55,EUR,refunded,2025-12-20
onhndv27s,c00080,2025-12-20T04:24:00+00:00,46.62,USD,,2025-12-20
onhndv27s,c00080,2025-12-20T04:24:00+00:00,46.62,USD,,2025-12-20
o6luzxvyw,c00169,2025-12-20T14:58:00+00:00,6.42,,,2025-12-20
o6luzxvyw,c00169,2025-12-20T14:58:00+00:00,6.42,,,2025-12-20
o3xcirn8e,c00008,2025-12-20T03:41:00+00:00,49.8,???,succeeded,2025-12-20
oq78lwmyx,c00183,2025-12-20T03:04:00+00:00,7.62,EUR,succeeded,2025-12-20
o84k0g1kp,c00145,not-a-time,10.97,usd,chargeback,2025-12-20
opttlob7w,c00042,2025-12-20T07:34:00+00:00,37.47,$,refunded,2025-12-20
on8nxze2p,c00076,2025-12-20T11:15:00+00:00,21.18,EUR,paid,2025-12-20
ocrii54o3,c00074,2025-12-20T20:09:00+00:00,26.92,EUR,chargeback,2025-12-20
on7d44gb3,c00168,2025-12-20T09:49:00+00:00,55.09,$,PAID,2025-12-20
o5lerltmq,c00139,2025-12-20T07:32:00+00:00,55.83,$,succeeded,2025-12-20
ohm2zqmhc,c00135,2025-12-20T14:36:00+00:00,24.16,usd,succeeded,2025-12-20
o2lp5bzw4,c00189,2025-12-20T14:34:00+00:00,-35.81,€,chargeback,2025-12-20
o3z42dadx,c00052,2025-12-20T22:11:00+00:00,39.92,usd,PAID,2025-12-20
oc20ygap8,c00120,2025-12-20T13:18:00+00:00,13.74,$,succeeded,2025-12-20
odbfef0wm,c00097,2025-12-20T18:44:00+00:00,45.52,usd,chargeback,2025-12-20
osfoleuv2,c00131,2025-12-20T00:42:00+00:00,37.15,$,paid,2025-12-20
opty829j7,c00061,2025-12-20T00:43:00+00:00,30.88,???,paid,2025-12-20
ozvdhssrm,c00041,2025-12-20T02:32:00+00:00,23.7,€,,2025-12-20
o6lu1mex4,c00087,not-a-time,51.68,USD,,2025-12-20
oxe8lulsm,c00152,not-a-time,25.25,???,refunded,2025-12-20
olkjbraoq,c00101,2025-12-20T04:05:00+00:00,39.49,,chargeback,2025-12-20
o2i7ah5py,c00141,not-a-time,5.58,EUR,paid,2025-12-20
on6vcc5c1,c00057,2025-12-20T02:24:00+00:00,28.99,€,chargeback,2025-12-20
