event_id,customer_id,event_time,event_type,platform,session_id,duration_ms,ingest_date
eqs7gdaw5,c00133,2025-12-13T11:08:54-05:00,FEATURE_USE,browser,smf8ev7w1,54778,2025-12-13
ezp8lqyse,c00013,2025-12-13 12:46:39,paywall_view,browser,s52pql5zh,314247,2025-12-13
ej8ucnqwk,c00124,2025-12-13 11:32:49,login,android,sj6b3y6mo,59436,2025-12-13
e3na0ww7d,c00160,2025-12-13 13:09:00,,browser,sku6eso5q,145938,2025-12-13
ei09jcyql,c00084,2025-12-13 12:44:11,FEATURE_USE,,sfzl1v87n,48213,2025-12-13
erwx3sb2v,c00182,2025-12-13 15:50:07,login,browser,s0z6sexav,189226,2025-12-13
ecqnimhpd,c00078,2025-12-13T12:46:45-05:00,FEATURE_USE,browser,s9qdo0428,76220,2025-12-13
ekln7jjih,c00027,2025-12-13 04:30:59,paywall_view,android,s6io6oonu,53134,2025-12-13
eiitzxc56,c00151,2025-12-13 13:35:58,feature_use,android,sbddcy0wo,11649,2025-12-13
e6xnmeu9w,c00065,2025-12-13 23:03:33,paywall_view,android,s0qfc2ech,120597,2025-12-13
exdft901v,c00188,2025-12-13 19:48:07,paywall_view,,syuoyhehy,105268,2025-12-13
e90o5y275,c00048,2025-12-13 12:09:25,login,,sgg6dh4qn,136158,2025-12-13
e9yylke86,c00101,2025-12-13 14:09:34,paywall_view,iPhone,sj9cvgp2b,28856,2025-12-13
er89y0xjs,c00146,2025-12-13T17:04:41-05:00,,ios,,47958,2025-12-13
eis1wdd0c,c00024,2025-12-13T07:45:05-05:00,,browser,sy260x4qs,54381,2025-12-13
eac1st87r,c00119,2025-12-13 16:43:58,Logout,,slhwz7h53,110867,2025-12-13
ehdsxu43r,c00017,2025-12-13 16:32:15,FEATURE_USE,AND,sd2b1tqjj,413350,2025-12-13
e91w4e5j8,c00116,2025-12-13T08:38:07-05:00,,,snj86jpot,179948,2025-12-13
edqorrexb,c00038,2025-12-13 16:28:00,Logout,,,28150,2025-12-13
eohmeoln8,c00069,2025-12-13 04:33:23,,,swrxzgkkq,298013,2025-12-13
eoxtlvcp4,c00132,bad-ts,,ios,s9c2wgjxv,4113,2025-12-13
egdk8xf0f,c00177,2025-12-13T14:20:45-05:00,,ios,str7x40u4,152358,2025-12-13
eh6pmp5jk,unknown_c00102,2025-12-13 15:20:46,paywall_view,web,s9kfccrj8,83086,2025-12-13
eszu9qlfr,c00027,2025-12-13 19:08:33,,iPhone,svptuc135,46003,2025-12-13
eovs9si6g,c00141,2025-12-13 22:41:45,error,AND,skzraqh0s,45958,2025-12-13
ek2ek7hhi,c00166,2025-12-13 14:19:38,paywall_view,iPhone,spa1ac1o7,42519,2025-12-13
ef5r0c5l7,c00042,2025-12-13 23:43:22,error,,s6815pi0f,222152,2025-12-13
ejnjvznuu,unknown_c00164,2025-12-13 15:23:48,,,,68073,2025-12-13
ehilr1hbb,c00104,2025-12-13 11:33:45,error,ios,sh38q1s61,139149,2025-12-13
e1w4l43c9,c00070,2025-12-13T18:56:43-05:00,FEATURE_USE,iPhone,s1qbc32ki,203805,2025-12-13
e8t6iy4xg,c00142,2025-12-13 00:39:10,paywall_view,web,sisgal9xt,55740,2025-12-13
eyczpnjq7,c00133,2025-12-12T21:08:18-05:00,login,AND,s734kfg5q,5445,2025-12-13
e3lgzxh92,c00071,2025-12-13T13:36:21-05:00,paywall_view,ios,,205600,2025-12-13
ebzktizcl,c00083,2025-12-13 13:06:46,FEATURE_USE,AND,s0dw9bayu,51560,2025-12-13
epfjvh8zw,c00181,2025-12-13 12:01:50,paywall_view,browser,s3gcane5s,14029,2025-12-13
e727ie9eh,c00182,2025-12-13 15:35:33,error,android,sup03w55d,40037,2025-12-13
eoj7ijf9o,c00151,2025-12-12T19:36:12-05:00,login,AND,swegak37y,190207,2025-12-13
epg3gcuf6,c00033,2025-12-13 01:37:31,login,iPhone,s3qkqpk7o,66523,2025-12-13
ezmenk1dg,c00038,2025-12-13 17:44:13,Logout,browser,,290766,2025-12-13
es19u9nnm,c00081,2025-12-13 17:12:20,paywall_view,iPhone,,57130,2025-12-13
e1vtmi2ms,c00184,2025-12-13T10:07:37-05:00,,,sm74gv16v,386514,2025-12-13
euqy0hn4r,c00058,2025-12-13T18:43:03-05:00,login,iPhone,,74816,2025-12-13
eju21uauj,c00141,2025-12-13 15:02:23,paywall_view,android,s18ik2ael,-28274,2025-12-13
e1vujkkn3,c00105,2025-12-13T07:07:27-05:00,login,iPhone,skjieq2c7,1904,2025-12-13
eaez7uzdq,c00064,bad-ts,FEATURE_USE,,sf6pguell,44015,2025-12-13
epk6n79v0,c00179,2025-12-13 16:45:40,Logout,,,96257,2025-12-13
ebflllmfr,c00101,2025-12-13 04:33:49,paywall_view,ios,s9gj8x6nu,228712,2025-12-13
ekegx1dk9,c00070,2025-12-13T07:32:33-05:00,Logout,AND,syy3tl8ys,138172,2025-12-13
exwjwuw1t,c00059,bad-ts,paywall_view,ios,s11iibkjk,77118,2025-12-13
enb9g4osz,c00158,2025-12-13 04:27:23,error,browser,,6329,2025-12-13
ealc42zas,c00060,2025-12-13 20:42:28,login,web,,79665,2025-12-13
eienpj0hr,c00048,2025-12-12T21:44:50-05:00,,ios,s6ipw6wlq,106674,2025-12-13
e4ud73obw,c00045,2025-12-13 03:56:43,error,AND,s08gq3dxy,105515,2025-12-13
ext7yeyd6,c00113,2025-12-13 16:19:02,feature_use,,sv4hefbey,253491,2025-12-13
evtyvit0v,c00123,2025-12-13 01:58:59,,AND,sw6xexxn0,261800,2025-12-13
ef0s2kt9g,c00159,2025-12-13 13:10:53,error,AND,srp8e2jrk,293178,2025-12-13
ewcec2p9m,c00008,2025-12-13 13:59:59,Logout,AND,,85702,2025-12-13
ejgzbb3bb,c00155,2025-12-13 16:58:06,login,browser,sa0e86p79,432620,2025-12-13
e7028l8lt,c00043,2025-12-13 22:27:32,login,iPhone,,15276,2025-12-13
ebvjstwi7,c00132,2025-12-13 23:33:43,login,AND,srr0xjj9x,-297856,2025-12-13
ekv10h2li,c00136,2025-12-13 13:35:40,error,iPhone,sa1h0zqw5,98679,2025-12-13
e30ic0jpg,c00193,2025-12-13T08:39:11-05:00,,ios,sqotr2uha,14846,2025-12-13
evmwo2yg0,c00017,2025-12-13 22:37:50,,ios,,40350,2025-12-13
esgb5ysxp,c00040,2025-12-13 00:06:14,FEATURE_USE,web,ss2sv4tc2,118812,2025-12-13
etn5qhst1,c00071,2025-12-13T11:10:44-05:00,,,scb7qtkme,55812,2025-12-13
e2f4652ay,c00128,2025-12-13T13:56:38-05:00,,iPhone,s3wwq4m2g,197132,2025-12-13
ewqqgknee,c00149,2025-12-13 12:26:09,,,sb5zxvg6v,160317,2025-12-13
e3f4urlcz,c00014,2025-12-13T11:02:40-05:00,error,browser,sm89fcokt,114224,2025-12-13
ehpd0krro,c00135,2025-12-12T22:21:59-05:00,error,,s2y64b2n7,12671,2025-12-13
eh4269eem,c00192,2025-12-13 16:16:40,error,android,snf28kztw,72923,2025-12-13
e58yx8h7x,c00043,2025-12-13 03:32:49,,ios,soby20th8,96145,2025-12-13
egibtbkzc,c00092,2025-12-13 13:20:37,error,ios,sk3rs5sdx,90165,2025-12-13
ejz78cx0s,c00110,2025-12-13 13:43:26,Logout,iPhone,s9sevi8sj,30917,2025-12-13
e7qpnj0ph,c00172,2025-12-13T07:36:18-05:00,Logout,android,ssat0g4xw,159615,2025-12-13
eral5cutz,c00003,2025-12-13T10:43:30-05:00,,AND,swruyll55,177861,2025-12-13
ez1uerxq6,c00133,2025-12-13T10:49:31-05:00,login,iPhone,,70762,2025-12-13
e08ak5pn3,c00186,2025-12-13T15:26:39-05:00,error,iPhone,smbkaj5fg,67586,2025-12-13
e30sintoy,c00072,2025-12-13 15:35:58,Logout,iPhone,sf98lfydw,16459,2025-12-13
ew67zu72w,c00005,2025-12-13 15:18:32,Logout,,suhldfkre,22379,2025-12-13
ep56clln9,c00056,2025-12-13 19:51:40,error,ios,s4yetvwsa,32546,2025-12-13
ecmvkekqz,c00173,bad-ts,,ios,s3nunagai,173426,2025-12-13
e219mz9pj,c00188,2025-12-13T12:53:43-05:00,Logout,ios,sb1temrth,229247,2025-12-13
etcrucqzs,c00027,2025-12-13T09:18:09-05:00,login,,sqvu2hdbt,42893,2025-12-13
e7tj5lirs,c00012,2025-12-13 12:25:44,,iPhone,s2uian2ya,3240,2025-12-13
eycx5c378,c00059,2025-12-13 17:22:26,login,AND,srxoyx08j,161585,2025-12-13
ejq0jcco3,c00188,2025-12-13 15:35:15,,browser,sotl978t5,39144,2025-12-13
ej0iou8lo,c00182,2025-12-13 00:04:57,paywall_view,browser,s2qeogqad,9927,2025-12-13
eeugcov4p,c00158,2025-12-13 15:58:05,paywall_view,android,,153956,2025-12-13
ee3r668tr,unknown_c00045,2025-12-13T10:17:22-05:00,login,ios,skbawcs07,-44357,2025-12-13
e9rqsafd9,c00162,2025-12-13T07:53:28-05:00,feature_use,android,,11961,2025-12-13
eo41dctm7,c00091,2025-12-13T07:31:28-05:00,,iPhone,s4uvb0tm0,341200,2025-12-13
ebsg28y80,c00064,2025-12-13 13:41:05,Logout,iPhone,,74971,2025-12-13
e4eh8o1dr,unknown_c00044,2025-12-13 15:58:39,,AND,sgtccgfl1,119259,2025-12-13
efzacueyn,c00086,2025-12-13T07:48:48-05:00,FEATURE_USE,android,,202440,2025-12-13
epjdf76qc,c00013,2025-12-13T11:51:21-05:00,paywall_view,,sjo69g40e,47379,2025-12-13
ebemph51h,c00019,2025-12-13T14:41:23-05:00,,ios,snpgaa5mk,276403,2025-12-13
ebmvcc1db,c00067,2025-12-13 02:34:21,,AND,sgsb0nplb,40398,2025-12-13
eg9opuswb,c00108,bad-ts,,,,9242,2025-12-13
eqx6261sb,c00022,2025-12-13 22:20:18,feature_use,AND,,345808,2025-12-13
esy2e045w,c00027,2025-12-13 13:08:04,Logout,,saitl27e6,881,2025-12-13
eltgewmw4,c00165,2025-12-13 04:30:15,,AND,sxb6um0ob,37715,2025-12-13
efzoxbv6h,c00172,2025-12-13T17:01:46-05:00,,,,-346578,2025-12-13
eaj58wpjj,c00141,2025-12-13 23:17:33,feature_use,iPhone,sylp782vv,126534,2025-12-13
e7v87y9uy,c00170,2025-12-13 02:46:27,FEATURE_USE,,sf4ddmx7o,211204,2025-12-13
ew9e29ttx,c00009,2025-12-13 00:31:28,error,AND,svi8qkiti,23166,2025-12-13
e9gp859ew,c00039,2025-12-13 22:08:30,login,,su8u0nxh2,20147,2025-12-13
et2yncsuh,c00037,2025-12-13 13:11:36,,android,sp5swace9,68391,2025-12-13
eoy30chpe,c00032,2025-12-13 14:03:30,error,,sw23kzeri,152778,2025-12-13
efj8443lf,c00056,2025-12-13 01:00:50,FEATURE_USE,,stghfwxi6,9578,2025-12-13
eu8kff62u,c00120,2025-12-13 17:20:20,,ios,,92993,2025-12-13
eykp3gx5u,c00144,2025-12-13 16:08:10,,web,s9uwlks96,183466,2025-12-13
e8xmd7krn,c00026,2025-12-13T11:17:55-05:00,FEATURE_USE,android,sq8r7lvpv,92368,2025-12-13
ecfo7e8q0,c00192,2025-12-13T12:59:59-05:00,,AND,suhtydwug,290071,2025-12-13
exx3p1dj0,c00104,2025-12-13 12:32:12,Logout,AND,,60704,2025-12-13
eqnfjcitk,c00069,2025-12-13 12:01:53,error,iPhone,sfegkktcy,39369,2025-12-13
edncwf33j,c00121,2025-12-13 20:16:06,,iPhone,sf097s6g1,94029,2025-12-13
evshtvsuy,c00142,2025-12-13 16:10:02,paywall_view,AND,sljyyn1vc,123904,2025-12-13
ecv68kn4n,c00189,2025-12-13 11:47:11,FEATURE_USE,,srwi68c84,180515,2025-12-13
e0op5kbm3,c00026,2025-12-13 02:34:41,,,stu36hwca,19301,2025-12-13
edg4ihsmt,unknown_c00117,2025-12-12T19:36:31-05:00,paywall_view,,sj3v6xis4,333594,2025-12-13
eall6ee6m,c00177,2025-12-13T09:06:21-05:00,,AND,s7xw3t7mg,46345,2025-12-13
ed8q1fvgc,c00073,2025-12-13 01:21:55,login,,swev2dohm,20482,2025-12-13
e8kzzk9yj,c00098,2025-12-13 03:54:37,,iPhone,se6dtvpjh,30602,2025-12-13
e1wpaw01x,c00151,2025-12-13 00:51:10,feature_use,AND,,20144,2025-12-13
e2yzoy04d,c00142,2025-12-13 20:59:34,error,ios,,4987,2025-12-13
e1i6ucpa2,c00115,2025-12-13T15:20:11-05:00,paywall_view,browser,s21nz55fa,191815,2025-12-13
e1ioeq4g7,c00133,2025-12-13T10:25:59-05:00,FEATURE_USE,iPhone,smbqqdezm,65519,2025-12-13
euabq9zab,c00060,2025-12-13 03:10:42,FEATURE_USE,web,,84539,2025-12-13
edtejcflm,c00044,2025-12-13 15:09:44,login,web,sxfxwj1sn,99753,2025-12-13
eh6erqw5f,c00031,2025-12-13T11:00:57-05:00,,,,93431,2025-12-13
epwwokl2x,c00048,2025-12-13 11:46:11,paywall_view,,swsa0k8u3,138568,2025-12-13
e7jd5hlcu,c00046,2025-12-13 01:47:23,Logout,web,s43mzfp1e,10466,2025-12-13
eo5a7s50y,c00083,2025-12-13T08:54:38-05:00,paywall_view,ios,,3066,2025-12-13
ein81qfdd,c00118,2025-12-13T14:45:00-05:00,,AND,s8oclhd0u,118629,2025-12-13
ewo8rmht4,c00099,bad-ts,login,AND,s3d285rz7,118690,2025-12-13
egh804b48,c00198,2025-12-13 22:18:19,feature_use,ios,,167032,2025-12-13
euwunwdeb,c00101,2025-12-13 18:56:46,FEATURE_USE,iPhone,sdcp2xej1,5306,2025-12-13
envwy8pi5,c00118,2025-12-12T22:11:42-05:00,feature_use,browser,s0a96lqop,18997,2025-12-13
ew4a9qvcv,c00011,2025-12-13 16:45:20,login,iPhone,sm5qya6f3,241822,2025-12-13
ekkntqczt,c00151,2025-12-13T09:43:57-05:00,,android,sj4rgipz2,41752,2025-12-13
etx81jsb5,c00101,2025-12-13 12:22:27,Logout,ios,,436034,2025-12-13
e55w6d8km,c00090,2025-12-13 12:25:26,login,,sed3wscdd,14969,2025-12-13
e0bnnqyex,c00096,2025-12-12T22:39:56-05:00,,iPhone,,313272,2025-12-13
e4fblslyp,c00110,2025-12-13 23:17:39,login,web,se2tpqmig,11149,2025-12-13
e4fblslyp,c00110,2025-12-13 23:17:39,login,web,se2tpqmig,11149,2025-12-13
eufnlaass,c00134,2025-12-13 22:05:43,paywall_view,android,snctjh5to,101464,2025-12-13
epr46y3pa,c00077,2025-12-13 01:01:54,,,skkl2cthp,429860,2025-12-13
e1o7ysw18,c00086,2025-12-13 14:50:50,,browser,s4vuiagl2,51565,2025-12-13
e1zgxyeqw,c00181,2025-12-13T18:56:51-05:00,feature_use,,sip3abgta,172877,2025-12-13
en6b3eszz,c00080,2025-12-12T22:34:44-05:00,error,web,s2sbahfch,22229,2025-12-13
ewc0cn5xp,c00003,2025-12-13 01:35:32,paywall_view,,s9iqheoez,48292,2025-12-13
evouiuuf2,c00057,2025-12-13 22:40:03,feature_use,android,,62892,2025-12-13
etd6i42s2,c00162,2025-12-13T08:57:07-05:00,,,s1dy6y7gt,26662,2025-12-13
ej9ihdsgw,c00044,2025-12-13T09:57:45-05:00,feature_use,iPhone,slkkt9mpa,101201,2025-12-13
eyfizqups,c00191,2025-12-13 13:51:56,paywall_view,ios,s1aykk1r8,8128,2025-12-13
ei58vs7yc,c00150,2025-12-13 19:27:15,,,sh5dwdgri,45620,2025-12-13
elj8wrrn9,c00009,bad-ts,,browser,sps5s90yw,23367,2025-12-13
esfjlu9p7,c00137,2025-12-13T10:54:24-05:00,,ios,s7msffvs9,12889,2025-12-13
eaoi7ttnj,c00017,2025-12-13 14:12:34,,AND,s50gp4tdm,22369,2025-12-13
e1lvsoviw,c00187,2025-12-13 13:13:55,login,ios,snjr5njq6,151876,2025-12-13
eud40dmej,c00045,2025-12-13 20:48:38,feature_use,,sk19156yf,76560,2025-12-13
eo4bsqkz4,c00172,2025-12-13 16:03:26,feature_use,ios,s644mu7ky,157226,2025-12-13
e1xbmgxiz,c00073,2025-12-13 15:58:45,,ios,spcijukk3,114150,2025-12-13
eg7o7tlsv,c00005,2025-12-13 17:23:09,,AND,sfc4eytrk,36759,2025-12-13
ergc8xafg,c00030,2025-12-13 20:32:11,,ios,s5znkkoci,138483,2025-12-13
eyrod2has,c00160,2025-12-13 12:39:13,error,android,srul6eu74,51086,2025-12-13
e1j4re9qs,c00198,2025-12-13 18:15:02,,android,sdmyk51n2,33204,2025-12-13
evfmdl75v,c00031,2025-12-13 11:27:38,FEATURE_USE,,s5v7w0hg4,356010,2025-12-13
e0mwhlr6w,c00191,2025-12-13T18:45:31-05:00,paywall_view,,seroosunw,119196,2025-12-13
ea1kkl0u8,c00079,2025-12-13T17:42:37-05:00,Logout,web,snyq2a79v,22703,2025-12-13
e4i2rdbjo,c00114,2025-12-13 17:26:02,login,,sv6607834,337005,2025-12-13
e53wam18l,c00018,2025-12-13 21:36:40,,browser,slzmqtxx0,76517,2025-12-13
e9dt7qam1,c00016,2025-12-13 22:20:30,Logout,AND,slcsi18xv,26357,2025-12-13
epydxdn11,c00023,2025-12-13 17:34:59,feature_use,web,sjn3nd7vt,26984,2025-12-13
eivw344ow,c00055,2025-12-12T19:32:07-05:00,,android,sfvrndgdi,85006,2025-12-13
eigrkxwqm,c00014,2025-12-13 04:38:25,feature_use,browser,sb7d7kl18,144335,2025-12-13
etd788qij,c00104,2025-12-13 21:07:38,error,,se7erjer1,38951,2025-12-13
els5p7653,c00059,2025-12-13 12:18:54,login,AND,s0ubd8zbe,305253,2025-12-13
e8y469fli,c00096,2025-12-13 00:15:07,login,iPhone,s23ouowpm,167918,2025-12-13
ehlu8aw1w,c00186,2025-12-13T06:37:37-05:00,Logout,ios,sl7s3xsgk,251461,2025-12-13
ed0cwxuji,c00065,bad-ts,paywall_view,android,,147057,2025-12-13
ehzs37smi,c00189,2025-12-13 01:59:44,FEATURE_USE,AND,ssp0pe1yf,159423,2025-12-13
eth3p77zq,c00114,2025-12-13T07:44:05-05:00,feature_use,web,s1pqrrkuk,514648,2025-12-13
