order_id,customer_id,order_time,amount,currency,status,ingest_date
opkbb87l2,c00062,2025-12-17T12:06:00+00:00,23.36,€,refunded,2025-12-17
otvl1mmtr,c00160,2025-12-17T12:29:00+00:00,93.29,USD,chargeback,2025-12-17
oa5p8uy96,c00019,2025-12-17T16:02:00+00:00,35.81,???,failed,2025-12-17
ou6mah98b,c00146,2025-12-17T08:51:00+00:00,54.01,$,refunded,2025-12-17
o1x0hmw6l,c00149,2025-12-17T00:14:00+00:00,40.4,$,paid,2025-12-17
o78linmpr,c00167,2025-12-17T10:06:00+00:00,35.38,$,PAID,2025-12-17
ow2ad2449,c00120,2025-12-17T18:44:00+00:00,7.75,,,2025-12-17
osb1f8pa9,c00140,not-a-time,21.18,???,,2025-12-17
osirmipc3,c00183,2025-12-17T00:25:00+00:00,26.44,USD,refunded,2025-12-17
oqpsmv6h3,c00171,2025-12-17T20:20:00+00:00,48.2,$,chargeback,2025-12-17
oqqne85r4,c00190,not-a-time,28.07,,,2025-12-17
o2gsx5c6o,c00069,2025-12-17T23:30:00+00:00,21.31,???,succeeded,2025-12-17
o83xalpq6,unknown_c00169,2025-12-17T09:01:00+00:00,51.06,EUR,,2025-12-17
o41e9i3xr,c00161,not-a-time,64.81,usd,failed,2025-12-17
oqjhnga37,c00185,2025-12-17T15:53:00+00:00,26.69,$,paid,2025-12-17
o4pt7e1ml,unknown_c00134,2025-12-17T07:08:00+00:00,9.7,$,paid,2025-12-17
ob5ji7yi1,c00066,2025-12-17T17:06:00+00:00,10.82,$,refunded,2025-12-17
oh9uh1l3p,c00012,not-a-time,9.58,???,,2025-12-17
obanci67j,c00087,not-a-time,94.59,EUR,,2025-12-17
of72i49zo,c00065,2025-12-17T04:01:00+00:00,-38.17,$,refunded,2025-12-17
o2nukf5w9,c00041,2025-12-17T14:16:00+00:00,45.02,$,PAID,2025-12-17
ob7fblury,c00119,2025-12-17T19:15:00+00:00,115.67,$,succeeded,2025-12-17
on4vrbgqk,c00156,2025-12-17T07:34:00+00:00,2.81,€,PAID,2025-12-17
ok3exosna,c00164,2025-12-17T19:09:00+00:00,64.2,$,succeeded,2025-12-17
o7edzo6cp,c00049,2025-12-17T03:55:00+00:00,35.24,???,PAID,2025-12-17
oragcnjav,c00182,not-a-time,27.87,usd,failed,2025-12-17
oy2vocvig,c00135,2025-12-17T17:00:00+00:00,5.44,USD,paid,2025-12-17
orzwwp4vh,c00150,2025-12-17T01:42:00+00:00,50.05,???,failed,2025-12-17
oybs5gdpg,c00001,not-a-time,13.75,$,failed,2025-12-17
ob4uw49dq,c00176,2025-12-17T13:02:00+00:00,23.49,usd,succeeded,2025-12-17
obm3n9pgj,c00135,2025-12-17T18:24:00+00:00,33.37,???,refunded,2025-12-17
o02r9gkh6,c00196,2025-12-17T19:11:00+00:00,23.07,???,,2025-12-17
o02r9gkh6,c00196,2025-12-17T19:11:00+00:00,23.07,???,,2025-12-17
ogv5h9pca,c00036,2025-12-17T14:03:00+00:00,92.86,usd,succeeded,2025-12-17
owj3xkvbj,c00105,not-a-time,64.47,usd,chargeback,2025-12-17
okaokddwx,c00047,not-a-time,29.86,usd,succeeded,2025-12-17
owvor1bwf,c00179,2025-12-17T06:14:00+00:00,36.97,usd,refunded,2025-12-17
owjpwn23t,c00193,not-a-time,46.69,€,refunded,2025-12-17
obsydklyj,c00151,2025-12-17T20:52:00+00:00,3.31,€,refunded,2025-12-17
oswby7kq5,c00030,2025-12-17T03:25:00+00:00,28.61,???,PAID,2025-12-17
o00jog4i1,c00190,2025-12-17T15:48:00+00:00,23.76,,failed,2025-12-17
ougifet82,c00073,2025-12-17T06:00:00+00:00,14.22,???,,2025-12-17
ogwbm09ip,c00007,not-a-time,26.79,EUR,chargeback,2025-12-17
oaar637dm,c00086,2025-12-17T03:23:00+00:00,35.63,???,failed,2025-12-17
otp0fnni5,c00144,not-a-time,17.24,USD,succeeded,2025-12-17
o3179lng4,c00019,2025-12-17T12:27:00+00:00,11.46,,succeeded,2025-12-17
okftpdppl,c00086,2025-12-17T07:27:00+00:00,12.2,€,succeeded,2025-12-17
oaecnz7v1,unknown_c00130,not-a-time,13.59,,chargeback,2025-12-17
ovbznxnuw,c00180,2025-12-17T23:15:00+00:00,58.16,usd,failed,2025-12-17
oy7pss3kz,c00032,2025-12-17T05:19:00+00:00,54.55,EUR,,2025-12-17
od6kmnnic,c00058,2025-12-17T03:17:00+00:00,53.56,€,paid,2025-12-17
ogui4j4od,unknown_c00131,2025-12-17T06:49:00+00:00,36.74,$,,2025-12-17
osp4ccg5j,c00133,not-a-time,35.34,USD,,2025-12-17
ortbusx0n,c00192,2025-12-17T20:07:00+00:00,42.48,,refunded,2025-12-17
oedhbhyx8,c00107,2025-12-17T08:46:00+00:00,45.47,???,refunded,2025-12-17
oexksoxc1,c00117,2025-12-17T08:26:00+00:00,24.11,EUR,refunded,2025-12-17
ornhnjvaq,unknown_c00049,2025-12-17T05:31:00+00:00,33.64,€,succeeded,2025-12-17
ovzbsnbkw,c00052,2025-12-17T18:18:00+00:00,78.12,USD,,2025-12-17
oo4ocroxg,c00153,2025-12-17T10:31:00+00:00,11.82,???,succeeded,2025-12-17
okbe68rt6,c00036,2025-12-17T17:39:00+00:00,36.46,USD,paid,2025-12-17
o7dg5r5a1,c00008,2025-12-17T10:43:00+00:00,10.42,usd,refunded,2025-12-17
ojqm8kvi0,c00071,2025-12-17T22:50:00+00:00,14.17,€,chargeback,2025-12-17
o10vz3te9,c00106,2025-12-17T07:20:00+00:00,33.03,$,succeeded,2025-12-17
o0f0eqbse,c00072,2025-12-17T22:36:00+00:00,27.71,€,failed,2025-12-17
ougtulemu,c00154,2025-12-17T04:02:00+00:00,22.65,???,failed,2025-12-17
o7js31anw,c00150,2025-12-17T11:02:00+00:00,76.18,$,PAID,2025-12-17
o8w0d9uxc,c00022,2025-12-17T06:05:00+00:00,48.68,usd,failed,2025-12-17
o283o4k0g,c00183,2025-12-17T19:18:00+00:00,39.77,EUR,succeeded,2025-12-17
o92ulg7k7,c00130,2025-12-17T06:59:00+00:00,14.16,€,succeeded,2025-12-17
ox7j38r20,unknown_c00169,not-a-time,24.87,EUR,,2025-12-17
o0wojh32j,c00097,2025-12-17T19:58:00+00:00,34.05,EUR,,2025-12-17
oc2ard13i,c00130,2025-12-17T04:54:00+00:00,12.8,USD,,2025-12-17
oi16b492q,c00166,2025-12-17T15:21:00+00:00,27.94,usd,failed,2025-12-17
oe7uafa1z,c00067,2025-12-17T18:58:00+00:00,55.28,EUR,failed,2025-12-17
o0jt1v63u,c00196,2025-12-17T09:23:00+00:00,23.22,,chargeback,2025-12-17
ogek5f415,c00130,2025-12-17T04:37:00+00:00,32.58,EUR,paid,2025-12-17
otnnp8n9e,c00190,2025-12-17T08:52:00+00:00,30.73,$,paid,2025-12-17
oh45kvg3b,c00028,not-a-time,45.71,€,paid,2025-12-17
ob20xtjh2,c00059,2025-12-17T01:05:00+00:00,24.37,EUR,,2025-12-17
os8fb4mxh,c00081,2025-12-17T15:05:00+00:00,45.65,usd,PAID,2025-12-17
oz22ynql3,c00061,2025-12-17T04:50:00+00:00,19.32,$,paid,2025-12-17
o9326dstm,c00012,not-a-time,57.69,,,2025-12-17
oea05pk63,c00070,2025-12-17T15:25:00+00:00,51.57,EUR,failed,2025-12-17
o0n8vwz42,c00107,2025-12-17T06:24:00+00:00,35.62,$,,2025-12-17
ol79jx152,c00120,2025-12-17T05:33:00+00:00,41.64,???,paid,2025-12-17
o3cwwxd9w,c00015,not-a-time,22.38,€,paid,2025-12-17
ob1wfu8h5,c00183,2025-12-17T00:35:00+00:00,11.96,???,PAID,2025-12-17
o7xdwfax1,c00185,not-a-time,25.92,usd,refunded,2025-12-17
oo3vg8u9w,unknown_c00060,2025-12-17T06:18:00+00:00,30.29,€,paid,2025-12-17
oo3vg8u9w,unknown_c00060,2025-12-17T06:18:00+00:00,30.29,€,paid,2025-12-17
oh9xtku6z,c00161,2025-12-17T00:57:00+00:00,15.91,,chargeback,2025-12-17
oefocqmuv,c00072,2025-12-17T15:09:00+00:00,11.82,€,chargeback,2025-12-17
oqxkcx4u7,c00030,not-a-time,,usd,chargeback,2025-12-17
oygg03rzl,c00140,2025-12-17T18:32:00+00:00,17.55,,paid,2025-12-17
ofx89k1gg,c00049,2025-12-17T17:12:00+00:00,26.29,EUR,paid,2025-12-17
ol8khkd64,c00188,2025-12-17T15:34:00+00:00,35.53,$,,2025-12-17
ouee68uv3,c00098,2025-12-17T09:24:00+00:00,9.64,usd,chargeback,2025-12-17
o3di93ty6,c00060,2025-12-17T09:09:00+00:00,6.44,EUR,,2025-12-17
ouy24wgr6,c00120,2025-12-17T05:51:00+00:00,6.66,$,succeeded,2025-12-17
orb8lyt1f,c00169,2025-12-17T16:15:00+00:00,9.84,EUR,,2025-12-17
ol401sat7,c00049,2025-12-17T16:03:00+00:00,19.53,€,succeeded,2025-12-17
o27m5fqai,c00070,2025-12-17T06:05:00+00:00,61.13,,chargeback,2025-12-17
oar7ndrns,c00006,2025-12-17T21:50:00+00:00,17.96,€,,2025-12-17
oeazog3p2,c00034,2025-12-17T05:31:00+00:00,18.28,usd,chargeback,2025-12-17
oh268ke7k,c00076,2025-12-17T17:31:00+00:00,-19.65,usd,paid,2025-12-17
o6ddxo8js,c00186,2025-12-17T11:19:00+00:00,71.09,USD,PAID,2025-12-17
oq2vjr82x,c00135,not-a-time,28.88,$,paid,2025-12-17
o3bk0lzn1,c00089,2025-12-17T07:37:00+00:00,4.92,EUR,succeeded,2025-12-17
oj5uhin0g,c00020,2025-12-17T17:17:00+00:00,72.59,,PAID,2025-12-17
odrwucrz2,c00052,2025-12-17T04:44:00+00:00,30.9,usd,,2025-12-17
o6e7vocwj,c00161,2025-12-17T20:24:00+00:00,61.54,USD,paid,2025-12-17
ouwepom7c,c00034,2025-12-17T01:21:00+00:00,37.75,usd,refunded,2025-12-17
oy4g5pkst,c00065,2025-12-17T09:56:00+00:00,4.94,EUR,,2025-12-17
ox6b6jjyq,c00060,2025-12-17T07:14:00+00:00,8.5,€,failed,2025-12-17
ouz6w6303,unknown_c00041,2025-12-17T08:41:00+00:00,47.0,€,,2025-12-17
osolz4mi4,c00073,2025-12-17T20:51:00+00:00,47.16,,chargeback,2025-12-17
ociuat50g,c00191,not-a-time,45.61,???,succeeded,2025-12-17
oieiqy7o2,c00018,2025-12-17T08:12:00+00:00,35.21,EUR,chargeback,2025-12-17
oqikowt8w,c00066,2025-12-17T00:43:00+00:00,12.78,usd,chargeback,2025-12-17
ooppvl3pr,c00064,2025-12-17T04:18:00+00:00,15.8,usd,succeeded,2025-12-17
ogo0zc0gz,c00194,2025-12-17T04:01:00+00:00,33.37,USD,PAID,2025-12-17
omjbgafgw,c00145,2025-12-17T22:34:00+00:00,29.53,,failed,2025-12-17
ob981mwoj,c00009,not-a-time,102.23,usd,succeeded,2025-12-17
odjetrtl9,c00101,2025-12-17T22:09:00+00:00,54.31,???,,2025-12-17
ojl1z2sfc,c00122,2025-12-17T20:34:00+00:00,12.01,USD,failed,2025-12-17
oflah0w0k,c00104,2025-12-17T10:12:00+00:00,13.99,€,refunded,2025-12-17
ow9eg8v4z,c00064,2025-12-17T16:55:00+00:00,14.99,USD,succeeded,2025-12-17
ov7yb7lo2,c00032,2025-12-17T09:15:00+00:00,17.54,€,failed,2025-12-17
oe8ydkejr,c00014,2025-12-17T11:45:00+00:00,18.73,€,,2025-12-17
opwefz50y,c00044,2025-12-17T04:56:00+00:00,120.55,,,2025-12-17
o33s9beff,c00111,2025-12-17T06:45:00+00:00,63.78,€,refunded,2025-12-17
on0u46hu6,c00043,2025-12-17T17:16:00+00:00,40.36,usd,refunded,2025-12-17
o4z4poiks,c00098,2025-12-17T19:35:00+00:00,30.77,USD,paid,2025-12-17
odem1d1kl,c00170,2025-12-17T23:36:00+00:00,12.13,€,PAID,2025-12-17
onibtzeb9,c00141,not-a-time,24.05,EUR,PAID,2025-12-17
ogqg16hs6,c00001,2025-12-17T02:40:00+00:00,4.67,USD,paid,2025-12-17
owqxguujt,c00072,not-a-time,23.39,???,,2025-12-17
o8vf46dao,c00068,2025-12-17T00:29:00+00:00,50.7,USD,refunded,2025-12-17
ohf33hc7u,c00073,2025-12-17T20:17:00+00:00,100.81,€,succeeded,2025-12-17
o4j1f4vdg,c00124,not-a-time,25.13,usd,,2025-12-17
o1m8cjz93,c00197,2025-12-17T12:55:00+00:00,26.51,$,paid,2025-12-17
oc8jimlxs,c00069,2025-12-17T15:49:00+00:00,19.37,usd,failed,2025-12-17
od1ci1tc6,c00166,2025-12-17T20:08:00+00:00,62.88,USD,,2025-12-17
o59yse4l5,c00013,2025-12-17T22:12:00+00:00,24.07,usd,chargeback,2025-12-17
oqtcdbt3u,c00047,2025-12-17T21:11:00+00:00,26.84,,succeeded,2025-12-17
o7z3g0guz,c00137,not-a-time,27.94,$,paid,2025-12-17
ora2to5xc,c00131,not-a-time,65.39,USD,failed,2025-12-17
ok8rl7eck,c00051,not-a-time,11.66,EUR,refunded,2025-12-17
otkmvgixe,c00136,2025-12-17T02:00:00+00:00,39.26,€,,2025-12-17
ofgdvg0zc,c00064,2025-12-17T02:13:00+00:00,55.51,???,failed,2025-12-17
o4um9d791,unknown_c00080,2025-12-17T06:44:00+00:00,65.83,€,refunded,2025-12-17
o4bkq0wuk,c00143,2025-12-17T03:17:00+00:00,8.61,,,2025-12-17
om51cltyt,c00157,2025-12-17T10:22:00+00:00,27.93,€,PAID,2025-12-17
of24e1rgi,c00000,2025-12-17T17:52:00+00:00,18.86,???,refunded,2025-12-17
op9km35wa,c00098,2025-12-17T02:09:00+00:00,47.96,usd,paid,2025-12-17
obi6aqtby,c00133,2025-12-17T05:41:00+00:00,21.02,EUR,,2025-12-17
onexjbeq3,c00156,2025-12-17T04:04:00+00:00,55.7,???,paid,2025-12-17
oglbthzal,c00192,not-a-time,38.87,USD,chargeback,2025-12-17
o69t2ythw,c00135,2025-12-17T14:25:00+00:00,64.24,$,succeeded,2025-12-17
okanyrdui,c00113,2025-12-17T10:52:00+00:00,36.42,EUR,,2025-12-17
o0hsbpo0a,c00130,2025-12-17T16:34:00+00:00,57.33,???,,2025-12-17
otwi1jwb2,c00099,not-a-time,43.41,€,refunded,2025-12-17
o5w8ka4wz,c00007,2025-12-17T00:25:00+00:00,5.52,€,PAID,2025-12-17
onsgv8tsk,c00068,2025-12-17T23:29:00+00:00,57.76,€,refunded,2025-12-17
opy4cvg7t,c00004,2025-12-17T02:43:00+00:00,29.72,€,failed,2025-12-17
opcbq655s,c00043,2025-12-17T20:43:00+00:00,39.56,???,PAID,2025-12-17
ouelz29g6,c00197,2025-12-17T13:32:00+00:00,64.72,usd,succeeded,2025-12-17
op8m623bn,c00044,2025-12-17T09:23:00+00:00,36.95,,failed,2025-12-17
orehkop4m,c00146,2025-12-17T22:10:00+00:00,90.48,???,failed,2025-12-17
o0j6yjfb6,c00188,2025-12-17T03:45:00+00:00,55.74,€,chargeback,2025-12-17
ozyqs98xg,c00039,2025-12-17T07:46:00+00:00,44.68,EUR,paid,2025-12-17
ooy53m914,c00157,not-a-time,41.33,usd,succeeded,2025-12-17
o1g3bfwkl,c00161,2025-12-17T19:10:00+00:00,41.13,USD,,2025-12-17
ob98b1meb,c00149,not-a-time,26.4,$,,2025-12-17
ogqb14qhz,c00072,2025-12-17T02:23:00+00:00,32.12,???,chargeback,2025-12-17
owrtorgkh,c00090,not-a-time,11.4,$,,2025-12-17
oo89p1eoh,c00155,2025-12-17T17:06:00+00:00,13.6,$,PAID,2025-12-17
okk4osh64,c00156,2025-12-17T06:23:00+00:00,33.22,$,,2025-12-17
olgn5q6jp,c00132,2025-12-17T00:41:00+00:00,47.95,???,failed,2025-12-17
ohi7j642p,c00097,2025-12-17T02:02:00+00:00,33.87,€,succeeded,2025-12-17
om0kd7w5m,c00134,2025-12-17T01:39:00+00:00,12.47,EUR,,2025-12-17
ovd5huuf2,c00015,2025-12-17T22:46:00+00:00,94.6,€,PAID,2025-12-17
o5pa3ouq6,c00032,2025-12-17T21:00:00+00:00,126.87,EUR,,2025-12-17
o7ii10ajz,c00020,2025-12-17T20:53:00+00:00,6.76,???,,2025-12-17
ogtqmjuwx,c00196,2025-12-17T18:26:00+00:00,59.08,,failed,2025-12-17
o1d188xnw,c00151,2025-12-17T21:05:00+00:00,62.2,$,failed,2025-12-17
orb05hgao,unknown_c00022,2025-12-17T20:46:00+00:00,-7.56,USD,failed,2025-12-17
o3xmii4ak,c00183,2025-12-17T22:18:00+00:00,36.22,???,PAID,2025-12-17
o89mffg75,c00062,2025-12-17T20:13:00+00:00,16.87,USD,,2025-12-17
ony9rchxn,c00039,not-a-time,46.3,EUR,failed,2025-12-17
oijrzf1ot,c00184,2025-12-17T16:45:00+00:00,23.67,USD,refunded,2025-12-17
oq6qzr0o5,c00177,2025-12-17T20:17:00+00:00,33.45,usd,failed,2025-12-17
oitlgwlmj,c00045,2025-12-17T17:14:00+00:00,31.97,USD,failed,2025-12-17
o1ywhitho,c00109,2025-12-17T23:56:00+00:00,24.29,usd,refunded,2025-12-17
o42x2mjje,c00119,2025-12-17T22:46:00+00:00,93.63,???,chargeback,2025-12-17
o1w54mnqd,c00114,2025-12-17T16:12:00+00:00,68.38,USD,succeeded,2025-12-17
owmv6azc4,c00037,2025-12-17T22:10:00+00:00,40.93,EUR,paid,2025-12-17
o8iv1jvua,c00126,2025-12-17T00:21:00+00:00,56.82,,succeeded,2025-12-17
orqjx03zv,c00049,2025-12-17T18:08:00+00:00,30.96,€,refunded,2025-12-17
ol4een5qp,c00089,2025-12-17T17:54:00+00:00,20.74,???,PAID,2025-12-17
osu8k3da5,c00197,2025-12-17T15:26:00+00:00,22.73,usd,succeeded,2025-12-17
ofxuyoni2,c00172,not-a-time,17.41,€,PAID,2025-12-17
otair6gah,c00112,2025-12-17T04:57:00+00:00,43.42,€,,2025-12-17
op2u2ituv,c00064,not-a-time,28.75,$,refunded,2025-12-17
ojri7sim9,c00008,not-a-time,71.35,,refunded,2025-12-17
oh4e04esv,c00151,2025-12-17T16:22:00+00:00,24.02,usd,chargeback,2025-12-17
ozkm6oc5w,c00079,2025-12-17T16:02:00+00:00,27.0,$,failed,2025-12-17
olocm9o6a,c00187,2025-12-17T04:41:00+00:00,34.64,usd,failed,2025-12-17
oa68fw4tk,c00050,2025-12-17T02:16:00+00:00,82.7,,,2025-12-17
orvh2ufbp,c00109,not-a-time,6.98,EUR,chargeback,2025-12-17
oi6suuuwj,c00113,2025-12-17T04:07:00+00:00,28.78,,failed,2025-12-17
ombddxrxc,c00173,2025-12-17T20:15:00+00:00,49.23,€,,2025-12-17
o11l6clxm,unknown_c00170,2025-12-17T16:09:00+00:00,75.68,$,succeeded,2025-12-17
o4o2h83uy,c00131,2025-12-17T15:38:00+00:00,12.51,$,failed,2025-12-17
o0n1e15yy,c00196,2025-12-17T00:49:00+00:00,26.9,USD,failed,2025-12-17
ozznhf64z,c00031,2025-12-17T16:41:00+00:00,37.15,???,PAID,2025-12-17
osr9qlzpy,c00045,not-a-time,14.23,usd,failed,2025-12-17
o31ww7l5h,c00020,2025-12-17T02:24:00+00:00,46.57,???,chargeback,2025-12-17
orgpnftwh,c00038,2025-12-17T20:40:00+00:00,86.82,$,chargeback,2025-12-17
oq9frmob7,c00198,2025-12-17T16:32:00+00:00,52.38,$,PAID,2025-12-17
ovczxggo7,c00169,2025-12-17T05:26:00+00:00,51.84,usd,,2025-12-17
owxvh0ruy,c00132,2025-12-17T17:02:00+00:00,69.85,???,refunded,2025-12-17
otvxij0r6,c00165,2025-12-17T11:34:00+00:00,14.01,$,,2025-12-17
o7xng60lt,unknown_c00064,2025-12-17T19:50:00+00:00,42.51,€,chargeback,2025-12-17
oyz6nej5m,c00121,not-a-time,32.71,USD,,2025-12-17
oqpqpvuw6,c00088,2025-12-17T06:05:00+00:00,52.82,,chargeback,2025-12-17
odabr3gqh,c00111,2025-12-17T23:38:00+00:00,14.43,,succeeded,2025-12-17
ojfg685m7,c00161,2025-12-17T01:45:00+00:00,28.47,EUR,succeeded,2025-12-17
o1k166us5,c00015,not-a-time,-43.99,???,,2025-12-17
on0np0t0h,c00164,2025-12-17T03:11:00+00:00,4.38,$,,2025-12-17
ogiq8yn3x,c00126,2025-12-17T16:54:00+00:00,35.62,$,,2025-12-17
o3kxexncs,c00092,not-a-time,49.22,$,refunded,2025-12-17
opjj3lie5,c00090,2025-12-17T11:19:00+00:00,11.88,,,2025-12-17
ozftoihwm,c00175,2025-12-17T17:56:00+00:00,130.08,$,,2025-12-17
ogxsg4u9q,c00132,2025-12-17T22:17:00+00:00,24.73,USD,,2025-12-17
omecjz64c,c00129,2025-12-17T14:47:00+00:00,12.39,EUR,failed,2025-12-17
ofykj6dfo,c00158,2025-12-17T06:12:00+00:00,,???,refunded,2025-12-17
ohxrsy8ri,c00069,2025-12-17T09:31:00+00:00,17.49,usd,PAID,2025-12-17
oayx7l17k,c00094,2025-12-17T06:47:00+00:00,-41.52,,chargeback,2025-12-17
o6ns9te4u,c00177,2025-12-17T09:19:00+00:00,28.62,USD,,2025-12-17
onducbfy8,c00170,2025-12-17T08:29:00+00:00,74.92,???,,2025-12-17
ohmc3d3sk,c00023,2025-12-17T05:27:00+00:00,,€,failed,2025-12-17
ogjhkzxae,c00196,2025-12-17T06:53:00+00:00,32.39,???,failed,2025-12-17
o4jch2rdq,c00011,2025-12-17T12:39:00+00:00,34.63,,succeeded,2025-12-17
orvqffk5n,c00035,2025-12-17T18:36:00+00:00,47.79,,failed,2025-12-17
o7s1hhcn8,c00180,2025-12-17T04:05:00+00:00,1.48,EUR,failed,2025-12-17
ocket4ajg,c00138,2025-12-17T05:34:00+00:00,44.03,usd,succeeded,2025-12-17
odu4tk6o6,c00049,not-a-time,54.45,???,succeeded,2025-12-17
ocwuoc59e,c00030,2025-12-17T18:02:00+00:00,67.52,,succeeded,2025-12-17
ozwmwg8d8,c00144,2025-12-17T19:58:00+00:00,20.49,USD,succeeded,2025-12-17
oee2ajly2,c00021,2025-12-17T18:55:00+00:00,54.45,,refunded,2025-12-17
opx2l0p1e,c00069,2025-12-17T05:25:00+00:00,20.14,$,paid,2025-12-17
