order_id,customer_id,order_time,amount,currency,status,ingest_date
of7nbgyey,c00029,2025-12-15T00:06:00+00:00,90.92,???,,2025-12-15
omgtrhtoc,c00075,2025-12-15T09:18:00+00:00,33.8,usd,refunded,2025-12-15
ovrenxy5d,c00037,2025-12-15T14:02:00+00:00,6.4,???,failed,2025-12-15
oajvq877k,c00189,2025-12-15T18:36:00+00:00,23.67,$,failed,2025-12-15
o5hc9ukk4,c00058,2025-12-15T17:33:00+00:00,24.63,usd,,2025-12-15
oiy0ccj5s,c00167,2025-12-15T03:09:00+00:00,21.09,,PAID,2025-12-15
o3535bgnl,c00172,not-a-time,77.94,usd,,2025-12-15
obrdohck3,c00167,2025-12-15T12:09:00+00:00,48.79,€,,2025-12-15
op8f7z7ls,c00192,2025-12-15T18:44:00+00:00,32.31,EUR,chargeback,2025-12-15
oxyufjz7n,c00063,2025-12-15T21:13:00+00:00,9.86,???,refunded,2025-12-15
og0hj7nxs,c00026,2025-12-15T16:56:00+00:00,41.81,USD,chargeback,2025-12-15
onhleyi8m,c00011,not-a-time,31.23,€,PAID,2025-12-15
oimznus9u,c00111,2025-12-15T19:20:00+00:00,28.85,usd,PAID,2025-12-15
ojz6nx8aa,c00169,2025-12-15T20:18:00+00:00,30.72,,,2025-12-15
oz8p1ritn,c00068,2025-12-15T13:14:00+00:00,41.59,,failed,2025-12-15
oxj6xql76,c00127,not-a-time,87.7,USD,PAID,2025-12-15
o4riiqdxx,c00128,2025-12-15T12:52:00+00:00,14.89,€,chargeback,2025-12-15
om380zqyl,c00148,2025-12-15T11:33:00+00:00,39.56,,refunded,2025-12-15
ot1b4x673,c00196,2025-12-15T03:26:00+00:00,35.43,USD,chargeback,2025-12-15
opjqhggnz,c00034,2025-12-15T09:14:00+00:00,-27.03,$,refunded,2025-12-15
o6m1kojc1,c00037,2025-12-15T06:08:00+00:00,67.2,USD,chargeback,2025-12-15
oblosptmh,c00151,2025-12-15T17:29:00+00:00,49.68,€,succeeded,2025-12-15
okuobwj52,c00127,2025-12-15T14:03:00+00:00,2.55,€,failed,2025-12-15
on9bw5dav,c00080,2025-12-15T19:54:00+00:00,38.96,,,2025-12-15
o1qvdyjx8,c00098,2025-12-15T05:25:00+00:00,15.05,€,chargeback,2025-12-15
o6dzzfm6l,c00110,2025-12-15T04:30:00+00:00,19.47,usd,succeeded,2025-12-15
o18t7efs3,c00158,2025-12-15T07:12:00+00:00,25.8,???,succeeded,2025-12-15
oqbe0ul0l,c00050,2025-12-15T14:08:00+00:00,32.7,€,failed,2025-12-15
oi0zcz61s,c00164,2025-12-15T14:10:00+00:00,55.64,USD,PAID,2025-12-15
ogh6l63yx,c00142,2025-12-15T16:35:00+00:00,76.09,EUR,chargeback,2025-12-15
o5u96gfti,c00141,2025-12-15T00:04:00+00:00,17.65,€,PAID,2025-12-15
ozngbyg4i,c00172,2025-12-15T23:17:00+00:00,7.24,???,paid,2025-12-15
ormwc0ytn,c00162,2025-12-15T01:00:00+00:00,4.75,,failed,2025-12-15
ozlmrcu09,c00111,2025-12-15T01:13:00+00:00,60.13,???,paid,2025-12-15
ozasni3jw,c00006,2025-12-15T18:35:00+00:00,58.69,€,paid,2025-12-15
oyjmk0asr,c00120,not-a-time,40.02,EUR,succeeded,2025-12-15
oictqcqo5,c00137,2025-12-15T07:52:00+00:00,23.61,???,chargeback,2025-12-15
o43e89nct,c00003,2025-12-15T07:25:00+00:00,15.66,$,PAID,2025-12-15
o9jv811bp,c00087,2025-12-15T21:04:00+00:00,49.22,usd,,2025-12-15
o2z6inw9k,unknown_c00190,2025-12-15T04:43:00+00:00,15.69,$,,2025-12-15
omc9910hn,c00196,2025-12-15T18:31:00+00:00,22.84,???,failed,2025-12-15
o6tz1x2zk,c00183,not-a-time,39.37,€,refunded,2025-12-15
oqitfw27k,c00143,2025-12-15T17:55:00+00:00,,$,PAID,2025-12-15
o93ztchz0,c00159,2025-12-15T01:58:00+00:00,92.34,USD,succeeded,2025-12-15
ox1sj9gfx,c00070,2025-12-15T09:34:00+00:00,22.8,???,paid,2025-12-15
ob2f14gnk,c00008,2025-12-15T09:06:00+00:00,177.53,,succeeded,2025-12-15
o471ndqgs,unknown_c00132,not-a-time,8.69,usd,failed,2025-12-15
ojxtwqk4f,c00158,not-a-time,17.24,,,2025-12-15
osuw902jl,c00196,2025-12-15T00:20:00+00:00,27.95,EUR,refunded,2025-12-15
os9kt5q7x,c00111,2025-12-15T05:30:00+00:00,17.19,,failed,2025-12-15
o228gnvo1,c00086,2025-12-15T23:47:00+00:00,64.94,usd,succeeded,2025-12-15
oume12n23,c00093,2025-12-15T01:37:00+00:00,55.95,USD,,2025-12-15
odgzcuxrr,c00103,2025-12-15T18:19:00+00:00,34.64,€,paid,2025-12-15
oihg3d07t,c00002,2025-12-15T04:07:00+00:00,45.19,€,refunded,2025-12-15
odxsn3jmq,c00148,2025-12-15T23:14:00+00:00,43.28,usd,chargeback,2025-12-15
owgcqsdx7,c00115,2025-12-15T23:56:00+00:00,14.35,,failed,2025-12-15
oph76somd,c00055,2025-12-15T18:27:00+00:00,43.78,EUR,succeeded,2025-12-15
oi4m08voc,unknown_c00055,not-a-time,58.79,EUR,chargeback,2025-12-15
of9pey6s8,c00093,2025-12-15T20:21:00+00:00,23.33,USD,,2025-12-15
omova5ji3,c00175,2025-12-15T19:52:00+00:00,75.31,USD,chargeback,2025-12-15
ovkuwkbki,c00133,2025-12-15T05:44:00+00:00,101.99,,PAID,2025-12-15
o3iryi0sw,c00164,2025-12-15T18:34:00+00:00,17.5,USD,,2025-12-15
odt0t0w7e,c00165,2025-12-15T15:13:00+00:00,41.69,EUR,,2025-12-15
o9w9m69ao,c00059,not-a-time,69.92,EUR,paid,2025-12-15
o1ecwwii8,c00194,2025-12-15T23:57:00+00:00,135.87,$,,2025-12-15
o4rtfzd0c,unknown_c00054,2025-12-15T08:34:00+00:00,47.12,???,,2025-12-15
osvdap94k,c00018,2025-12-15T16:31:00+00:00,47.73,€,failed,2025-12-15
od7b2ee3d,c00141,2025-12-15T08:31:00+00:00,25.55,usd,,2025-12-15
odmz3k90c,c00000,2025-12-15T04:17:00+00:00,9.28,,succeeded,2025-12-15
obtnr8y9e,c00093,2025-12-15T10:25:00+00:00,48.04,???,,2025-12-15
ol3p1fpyk,c00152,2025-12-15T19:17:00+00:00,29.46,USD,succeeded,2025-12-15
oc0qghakp,c00094,2025-12-15T00:13:00+00:00,49.03,EUR,failed,2025-12-15
oeq7aivlw,c00113,not-a-time,10.56,???,failed,2025-12-15
odv6vrl1q,c00119,2025-12-15T12:02:00+00:00,,,paid,2025-12-15
obgyqmk1m,c00110,not-a-time,30.28,$,PAID,2025-12-15
o73enq4jq,c00094,not-a-time,22.33,USD,failed,2025-12-15
ocaurrvqi,unknown_c00030,2025-12-15T11:39:00+00:00,16.99,$,refunded,2025-12-15
omq0t2ce3,c00106,not-a-time,50.39,???,refunded,2025-12-15
oteu744d3,c00193,2025-12-15T02:11:00+00:00,25.58,???,,2025-12-15
ohwf4bco3,c00133,not-a-time,5.43,$,PAID,2025-12-15
o4c0bx5uf,unknown_c00161,2025-12-15T03:20:00+00:00,17.42,USD,PAID,2025-12-15
oxz40dx16,c00006,2025-12-15T19:40:00+00:00,52.82,usd,paid,2025-12-15
oa4xvzw7a,c00196,not-a-time,59.64,???,paid,2025-12-15
ojx3jo1oa,c00112,2025-12-15T03:30:00+00:00,77.04,,,2025-12-15
ofsg6wiq1,c00027,2025-12-15T08:37:00+00:00,88.81,$,,2025-12-15
okt9i3znb,c00043,2025-12-15T09:15:00+00:00,55.26,$,refunded,2025-12-15
oucasdyt8,c00115,not-a-time,54.28,usd,chargeback,2025-12-15
oyofhywfq,c00122,2025-12-15T11:29:00+00:00,50.6,$,,2025-12-15
odqbxdycn,c00087,not-a-time,37.28,usd,,2025-12-15
o269pqrbs,c00045,2025-12-15T07:22:00+00:00,19.67,USD,,2025-12-15
o01es6q10,c00180,not-a-time,16.01,,,2025-12-15
owjftmcf8,c00192,2025-12-15T09:43:00+00:00,9.69,EUR,failed,2025-12-15
ok9uiyqx6,c00052,2025-12-15T14:44:00+00:00,18.11,€,refunded,2025-12-15
oqgijrtol,c00038,2025-12-15T12:21:00+00:00,25.11,€,,2025-12-15
ombo1jw7n,c00188,2025-12-15T00:51:00+00:00,61.99,usd,refunded,2025-12-15
okqhb6sru,c00199,2025-12-15T06:04:00+00:00,60.04,???,succeeded,2025-12-15
o7qs3vcw7,c00086,2025-12-15T20:13:00+00:00,39.69,EUR,paid,2025-12-15
o8le5thy6,c00136,not-a-time,27.11,USD,,2025-12-15
o738yqdjs,c00158,2025-12-15T12:41:00+00:00,17.48,,paid,2025-12-15
o9a0nxjok,c00000,2025-12-15T05:57:00+00:00,42.97,,,2025-12-15
o6sf0ilvx,c00074,2025-12-15T11:54:00+00:00,69.48,???,paid,2025-12-15
ofmeb1v1w,c00122,2025-12-15T04:08:00+00:00,82.3,,,2025-12-15
o0qblco9h,c00082,2025-12-15T00:11:00+00:00,13.5,usd,paid,2025-12-15
oda15h218,c00191,2025-12-15T08:57:00+00:00,21.45,EUR,,2025-12-15
ow78nona5,c00132,2025-12-15T13:54:00+00:00,48.71,EUR,paid,2025-12-15
ojwgy69te,c00009,2025-12-15T07:11:00+00:00,66.35,EUR,chargeback,2025-12-15
ojwgy69te,c00009,2025-12-15T07:11:00+00:00,66.35,EUR,chargeback,2025-12-15
o4ph6tjpi,c00026,2025-12-15T16:39:00+00:00,-49.26,???,refunded,2025-12-15
oegui5aef,c00099,2025-12-15T19:41:00+00:00,14.77,$,PAID,2025-12-15
oboejxqfl,c00153,2025-12-15T18:39:00+00:00,45.29,USD,PAID,2025-12-15
oii5dqals,c00052,2025-12-15T21:56:00+00:00,26.33,$,chargeback,2025-12-15
oq6ql2vjo,c00105,2025-12-15T14:46:00+00:00,28.35,,refunded,2025-12-15
ovvlwlhtq,c00096,2025-12-15T21:14:00+00:00,58.96,$,paid,2025-12-15
oa32a8u9z,c00026,2025-12-15T02:34:00+00:00,20.13,€,refunded,2025-12-15
oiq4155kk,c00197,not-a-time,47.58,USD,paid,2025-12-15
oi8gk2amv,c00108,2025-12-15T06:17:00+00:00,28.38,usd,succeeded,2025-12-15
oaedy6x6y,c00015,not-a-time,57.75,,failed,2025-12-15
oxbty5fmj,c00015,not-a-time,38.06,EUR,,2025-12-15
orcnqj68r,c00023,2025-12-15T17:47:00+00:00,27.07,usd,chargeback,2025-12-15
om3mcvdwn,c00095,not-a-time,13.51,usd,,2025-12-15
oqy5j1om6,c00055,2025-12-15T04:18:00+00:00,22.44,€,,2025-12-15
ocetk74pd,c00032,not-a-time,10.86,$,,2025-12-15
obsxmp21p,c00096,2025-12-15T11:22:00+00:00,40.55,,PAID,2025-12-15
osg93nz9i,c00017,2025-12-15T20:35:00+00:00,83.37,usd,refunded,2025-12-15
oiaxdvaen,c00061,not-a-time,40.06,USD,paid,2025-12-15
obiiqn70x,unknown_c00008,2025-12-15T08:43:00+00:00,47.19,€,failed,2025-12-15
ozwqf2nfu,c00189,2025-12-15T15:19:00+00:00,104.17,usd,chargeback,2025-12-15
okyltyekm,c00117,2025-12-15T21:11:00+00:00,15.4,usd,failed,2025-12-15
oi01o73y9,unknown_c00081,2025-12-15T12:52:00+00:00,24.28,EUR,refunded,2025-12-15
oz7qnf1ij,c00030,not-a-time,60.27,???,paid,2025-12-15
orjxfno8y,c00091,not-a-time,-36.51,EUR,PAID,2025-12-15
okqt3j9ly,c00081,2025-12-15T15:39:00+00:00,23.89,,,2025-12-15
oy1eqfuxl,c00040,2025-12-15T02:06:00+00:00,13.45,,succeeded,2025-12-15
o9jxqvnck,c00056,2025-12-15T20:45:00+00:00,32.03,$,,2025-12-15
ovlzcmo3j,c00085,2025-12-15T05:14:00+00:00,24.86,???,,2025-12-15
ovbcb8y1y,c00166,2025-12-15T03:23:00+00:00,65.34,,chargeback,2025-12-15
o1anlt0k4,c00080,2025-12-15T19:53:00+00:00,43.73,usd,failed,2025-12-15
ommo4we03,c00085,2025-12-15T04:19:00+00:00,11.83,,,2025-12-15
oz6339rfk,c00075,2025-12-15T18:57:00+00:00,14.49,usd,refunded,2025-12-15
oykxylkip,c00044,2025-12-15T20:41:00+00:00,28.03,???,failed,2025-12-15
ov7vf7zpz,c00167,2025-12-15T02:55:00+00:00,11.54,EUR,failed,2025-12-15
o6egtzmxo,c00147,2025-12-15T23:00:00+00:00,43.77,EUR,,2025-12-15
okh7snw78,c00196,2025-12-15T21:59:00+00:00,70.04,EUR,PAID,2025-12-15
oa7fi6ubm,c00044,2025-12-15T15:13:00+00:00,15.95,USD,succeeded,2025-12-15
ojpo7bhss,c00032,2025-12-15T16:24:00+00:00,34.02,,paid,2025-12-15
ocgatwkd7,c00049,not-a-time,39.6,$,failed,2025-12-15
ovizp1hfv,unknown_c00066,2025-12-15T14:50:00+00:00,34.23,usd,failed,2025-12-15
o62y57igx,c00007,2025-12-15T11:06:00+00:00,12.95,EUR,,2025-12-15
o28prgsjl,c00090,2025-12-15T14:50:00+00:00,93.42,EUR,paid,2025-12-15
omuow518e,c00180,2025-12-15T16:39:00+00:00,45.78,EUR,succeeded,2025-12-15
ojat1u1u8,unknown_c00146,2025-12-15T07:28:00+00:00,73.7,$,refunded,2025-12-15
ognfv6fox,c00112,2025-12-15T21:55:00+00:00,22.13,USD,paid,2025-12-15
owa3hwd2b,c00139,2025-12-15T04:26:00+00:00,73.02,???,refunded,2025-12-15
o48unkexl,c00092,2025-12-15T22:43:00+00:00,70.0,???,,2025-12-15
o0o62gcdi,c00181,2025-12-15T08:56:00+00:00,31.99,EUR,PAID,2025-12-15
oxucn8d39,c00099,2025-12-15T15:45:00+00:00,56.95,€,PAID,2025-12-15
oibj7p3bw,c00103,2025-12-15T21:40:00+00:00,21.94,???,chargeback,2025-12-15
opnu5hm8p,c00139,not-a-time,39.19,EUR,paid,2025-12-15
o943e7dq7,c00172,2025-12-15T17:48:00+00:00,39.76,USD,failed,2025-12-15
o943e7dq7,c00172,2025-12-15T17:48:00+00:00,39.76,USD,failed,2025-12-15
oqwje1jkb,c00026,not-a-time,29.62,,,2025-12-15
ounp5mz29,c00199,2025-12-15T16:53:00+00:00,12.79,???,,2025-12-15
oqp3i7pyk,c00117,2025-12-15T16:24:00+00:00,26.82,,,2025-12-15
oyj10hvte,c00023,not-a-time,36.24,$,,2025-12-15
oplb1jsj1,c00134,2025-12-15T15:26:00+00:00,39.14,EUR,,2025-12-15
orfxzd5zj,c00104,not-a-time,23.0,???,paid,2025-12-15
oozgl356r,c00189,2025-12-15T03:23:00+00:00,92.86,EUR,failed,2025-12-15
oh39cmj4s,c00199,2025-12-15T08:12:00+00:00,51.81,usd,failed,2025-12-15
o1sb0dect,c00169,not-a-time,46.96,,failed,2025-12-15
oqppc3pri,c00186,2025-12-15T15:08:00+00:00,7.92,$,PAID,2025-12-15
o5ljq6aqx,c00184,not-a-time,58.05,USD,succeeded,2025-12-15
ow2u0pico,c00059,2025-12-15T04:41:00+00:00,58.82,$,,2025-12-15
oos5e1tuk,c00184,2025-12-15T14:58:00+00:00,13.64,,paid,2025-12-15
otve1fiv5,c00139,2025-12-15T13:11:00+00:00,6.19,USD,PAID,2025-12-15
oo1wcn221,c00027,2025-12-15T18:10:00+00:00,125.4,$,succeeded,2025-12-15
oxd5kvyyl,c00125,2025-12-15T09:43:00+00:00,8.03,,paid,2025-12-15
odu2tjdnf,c00191,2025-12-15T20:40:00+00:00,59.3,€,chargeback,2025-12-15
oqrfd218x,c00062,2025-12-15T05:43:00+00:00,40.82,???,chargeback,2025-12-15
o9mzx4smn,c00071,not-a-time,47.11,EUR,refunded,2025-12-15
om292shs4,c00002,2025-12-15T02:04:00+00:00,48.84,???,,2025-12-15
ouydnsrt9,c00025,2025-12-15T13:00:00+00:00,10.19,usd,refunded,2025-12-15
o86xboay7,c00185,2025-12-15T07:11:00+00:00,18.68,???,chargeback,2025-12-15
o114zlv2z,c00048,2025-12-15T15:08:00+00:00,59.2,EUR,refunded,2025-12-15
o114zlv2z,c00048,2025-12-15T15:08:00+00:00,59.2,EUR,refunded,2025-12-15
oyquhdvxb,c00147,2025-12-15T16:35:00+00:00,26.95,EUR,failed,2025-12-15
oqku8pndk,c00026,2025-12-15T02:32:00+00:00,99.64,$,succeeded,2025-12-15
oijst0sly,c00122,2025-12-15T10:32:00+00:00,45.42,EUR,chargeback,2025-12-15
osxft64df,c00048,2025-12-15T08:58:00+00:00,23.13,usd,,2025-12-15
ol38or2le,c00105,2025-12-15T14:53:00+00:00,18.29,???,,2025-12-15
oebkmomol,c00154,not-a-time,29.35,$,paid,2025-12-15
osxgyom0q,c00103,not-a-time,72.55,usd,PAID,2025-12-15
ov4nwwzyp,c00185,2025-12-15T13:44:00+00:00,38.87,???,refunded,2025-12-15
o3a5dsgh0,c00026,2025-12-15T08:24:00+00:00,30.62,,failed,2025-12-15
oa8tajkh3,c00139,2025-12-15T03:06:00+00:00,40.47,€,succeeded,2025-12-15
o8nu9zt08,c00141,2025-12-15T09:04:00+00:00,33.79,$,succeeded,2025-12-15
o1b6why8l,c00014,2025-12-15T02:17:00+00:00,24.99,USD,refunded,2025-12-15
o3kvhktda,c00195,not-a-time,53.88,$,chargeback,2025-12-15
oowv9kkjo,c00120,2025-12-15T19:02:00+00:00,69.16,,succeeded,2025-12-15
o3yx11hz3,unknown_c00183,not-a-time,50.35,$,PAID,2025-12-15
ogs5jc0s2,c00079,2025-12-15T05:11:00+00:00,31.63,$,refunded,2025-12-15
ow3xkt1k8,c00170,2025-12-15T17:28:00+00:00,45.65,$,failed,2025-12-15
ow3xkt1k8,c00170,2025-12-15T17:28:00+00:00,45.65,$,failed,2025-12-15
oww24k418,c00047,not-a-time,27.83,$,failed,2025-12-15
o0qwhlqfa,c00142,2025-12-15T04:06:00+00:00,40.03,EUR,failed,2025-12-15
o9yb80v0u,c00059,2025-12-15T04:43:00+00:00,-45.21,EUR,,2025-12-15
ohiptsrsh,c00054,2025-12-15T08:50:00+00:00,13.07,usd,chargeback,2025-12-15
oto3lk1ar,c00040,2025-12-15T06:22:00+00:00,50.8,EUR,failed,2025-12-15
owlczpugo,c00010,2025-12-15T21:44:00+00:00,45.6,$,,2025-12-15
olylkakir,unknown_c00115,2025-12-15T03:11:00+00:00,4.41,€,,2025-12-15
ocaxodeqb,c00119,not-a-time,68.75,,paid,2025-12-15
okxtzvt8b,c00162,2025-12-15T07:02:00+00:00,111.09,$,PAID,2025-12-15
opp79peqi,c00029,2025-12-15T09:35:00+00:00,39.53,$,succeeded,2025-12-15
o83jb9k8w,c00165,2025-12-15T16:16:00+00:00,23.18,$,PAID,2025-12-15
oeqbuvcgm,c00172,not-a-time,22.28,,failed,2025-12-15
oqibmcorb,c00189,2025-12-15T22:48:00+00:00,102.68,???,refunded,2025-12-15
oo6kxs0c6,c00013,2025-12-15T01:10:00+00:00,41.51,$,paid,2025-12-15
oqck5xx8t,c00091,2025-12-15T12:38:00+00:00,70.62,,succeeded,2025-12-15
o4zvrzgts,c00111,not-a-time,53.15,€,paid,2025-12-15
osqdvc7bk,c00160,2025-12-15T07:27:00+00:00,,,PAID,2025-12-15
ogo82px11,c00139,2025-12-15T11:46:00+00:00,43.51,,PAID,2025-12-15
orziwqk7f,c00104,2025-12-15T05:45:00+00:00,64.41,EUR,,2025-12-15
obp7m0e72,c00087,2025-12-15T15:34:00+00:00,47.15,USD,failed,2025-12-15
obp7m0e72,c00087,2025-12-15T15:34:00+00:00,47.15,USD,failed,2025-12-15
ohk3f2hru,c00008,2025-12-15T19:14:00+00:00,33.59,$,paid,2025-12-15
ok6lp44qe,c00183,2025-12-15T15:19:00+00:00,5.31,€,,2025-12-15
oa3rk1t50,c00035,2025-12-15T19:11:00+00:00,12.09,EUR,paid,2025-12-15
ow8dwhp14,c00012,2025-12-15T23:44:00+00:00,24.92,usd,PAID,2025-12-15
oninarbdz,c00084,2025-12-15T08:08:00+00:00,17.26,???,PAID,2025-12-15
o2poa33wh,c00165,2025-12-15T11:54:00+00:00,38.6,€,chargeback,2025-12-15
o1xw3xx7v,c00168,not-a-time,19.51,usd,succeeded,2025-12-15
oqidnjzet,c00123,2025-12-15T14:28:00+00:00,56.81,€,failed,2025-12-15
orhmxyw8j,c00007,not-a-time,4.51,???,chargeback,2025-12-15
ornagzuci,c00054,2025-12-15T08:09:00+00:00,44.29,€,succeeded,2025-12-15
o2pnfqa3l,c00013,2025-12-15T08:04:00+00:00,85.69,EUR,,2025-12-15
ofju5ni68,c00147,2025-12-15T20:19:00+00:00,17.44,USD,failed,2025-12-15
oea9fztev,c00051,2025-12-15T12:09:00+00:00,11.79,???,succeeded,2025-12-15
owso8c4aq,c00040,2025-12-15T03:52:00+00:00,24.48,,,2025-12-15
oids3f8xa,c00146,2025-12-15T22:28:00+00:00,45.96,usd,failed,2025-12-15
ouq4cneme,c00088,2025-12-15T17:49:00+00:00,11.09,???,,2025-12-15
o4wka3nsr,c00078,2025-12-15T05:16:00+00:00,4.27,EUR,paid,2025-12-15
o1j461lyd,c00070,2025-12-15T12:13:00+00:00,5.94,EUR,refunded,2025-12-15
odrdpcyua,c00180,2025-12-15T12:08:00+00:00,13.9,,PAID,2025-12-15
ou90vqqhk,c00036,2025-12-15T17:50:00+00:00,,$,chargeback,2025-12-15
oi9i15lid,c00183,2025-12-15T22:22:00+00:00,59.97,USD,failed,2025-12-15
o1hxigra4,c00037,2025-12-15T07:30:00+00:00,20.71,,PAID,2025-12-15
om1iy19yv,c00076,2025-12-15T14:03:00+00:00,48.71,USD,PAID,2025-12-15
o8pemd6vq,c00118,2025-12-15T23:38:00+00:00,40.62,USD,paid,2025-12-15
o4zwi9tlr,c00064,not-a-time,12.34,€,,2025-12-15
ooev9y53s,c00156,2025-12-15T06:12:00+00:00,2.07,,chargeback,2025-12-15
o1ozepzd4,c00175,not-a-time,12.93,EUR,PAID,2025-12-15
oux95w30t,c00059,not-a-time,81.78,$,,2025-12-15
oz33ue1dg,c00063,2025-12-15T19:25:00+00:00,31.0,,chargeback,2025-12-15
ohvg74zcg,c00186,2025-12-15T06:06:00+00:00,103.24,EUR,failed,2025-12-15
o0ds6njrp,c00157,2025-12-15T08:58:00+00:00,12.21,usd,failed,2025-12-15
odh62zi7p,c00008,2025-12-15T11:11:00+00:00,22.06,EUR,,2025-12-15
o0tzgw50m,c00117,2025-12-15T20:18:00+00:00,13.99,EUR,PAID,2025-12-15
ol0dviori,c00102,2025-12-15T14:51:00+00:00,34.41,€,refunded,2025-12-15
oq6pjbuu0,c00063,2025-12-15T01:28:00+00:00,36.01,???,PAID,2025-12-15
oeb4nozwe,c00182,not-a-time,81.36,$,refunded,2025-12-15
oz05rmhfr,c00102,not-a-time,16.11,,PAID,2025-12-15
o0jpsl6no,c00141,2025-12-15T01:09:00+00:00,10.49,usd,,2025-12-15
oe20q4pkl,c00110,2025-12-15T18:03:00+00:00,38.35,usd,failed,2025-12-15
ogtiziws6,c00062,2025-12-15T00:38:00+00:00,29.91,$,refunded,2025-12-15
oshmwnqik,c00105,not-a-time,45.38,EUR,PAID,2025-12-15
ofx96aqot,c00173,2025-12-15T11:46:00+00:00,26.31,,refunded,2025-12-15
ojqmrjs7z,c00057,2025-12-15T06:11:00+00:00,76.31,???,,2025-12-15
owpl5bo44,c00085,not-a-time,16.15,,chargeback,2025-12-15
o29pndktm,c00031,2025-12-15T14:07:00+00:00,2.62,USD,refunded,2025-12-15
ox9s1qyur,c00019,not-a-time,46.89,,failed,2025-12-15
o7l654lgv,c00106,2025-12-15T22:55:00+00:00,32.34,€,PAID,2025-12-15
o8ekdj198,c00194,2025-12-15T04:37:00+00:00,58.35,€,refunded,2025-12-15
olsppyyx8,c00131,2025-12-15T19:46:00+00:00,14.58,EUR,failed,2025-12-15
obv2le7cs,c00147,2025-12-15T12:11:00+00:00,16.43,€,PAID,2025-12-15
ohdb9jw6m,c00072,2025-12-15T15:45:00+00:00,33.61,EUR,succeeded,2025-12-15
o1txknamh,c00086,2025-12-15T10:27:00+00:00,7.45,???,refunded,2025-12-15
oysnnmrot,c00058,not-a-time,107.52,USD,,2025-12-15
ogdsttsey,c00158,2025-12-15T21:22:00+00:00,35.15,,paid,2025-12-15
ovkoc5c5q,c00165,2025-12-15T00:15:00+00:00,30.76,usd,succeeded,2025-12-15
oc348qwpu,c00054,2025-12-15T09:55:00+00:00,10.38,???,paid,2025-12-15
orvzbz08c,c00029,2025-12-15T16:46:00+00:00,14.59,usd,paid,2025-12-15
owdwcv2ag,c00178,2025-12-15T11:07:00+00:00,18.36,USD,failed,2025-12-15
o5k709ddp,c00145,2025-12-15T04:21:00+00:00,20.06,USD,chargeback,2025-12-15
ovtesp37l,c00127,2025-12-15T11:47:00+00:00,152.71,,chargeback,2025-12-15
oiucv8hov,c00151,2025-12-15T06:07:00+00:00,37.01,usd,succeeded,2025-12-15
oa1xdisji,c00154,2025-12-15T01:23:00+00:00,46.94,€,paid,2025-12-15
our2stm4d,c00112,2025-12-15T00:00:00+00:00,55.96,€,failed,2025-12-15
ojgwqnbje,c00048,2025-12-15T12:30:00+00:00,49.12,€,refunded,2025-12-15
orsy7249n,c00055,2025-12-15T04:02:00+00:00,33.09,€,chargeback,2025-12-15
oy5p3bllj,c00142,2025-12-15T05:27:00+00:00,24.25,usd,,2025-12-15
