order_id,customer_id,order_time,amount,currency,status,ingest_date
oqk9hrni6,c00088,not-a-time,54.35,???,succeeded,2025-12-14
o005cvoeg,c00104,2025-12-14T17:28:00+00:00,31.25,$,succeeded,2025-12-14
octsnwdvc,c00098,2025-12-14T12:56:00+00:00,18.13,usd,,2025-12-14
ob0xud87d,c00038,2025-12-14T10:38:00+00:00,74.77,usd,succeeded,2025-12-14
obopf6lu5,c00073,2025-12-14T00:20:00+00:00,133.9,EUR,succeeded,2025-12-14
ooo22u6n9,c00099,2025-12-14T12:20:00+00:00,49.35,???,failed,2025-12-14
oq6t85lff,c00156,2025-12-14T14:55:00+00:00,24.34,€,failed,2025-12-14
otet7a90x,c00012,2025-12-14T11:43:00+00:00,52.76,$,refunded,2025-12-14
oh2h1fjlc,c00189,2025-12-14T18:37:00+00:00,9.51,USD,,2025-12-14
o0v1tcs7s,c00130,2025-12-14T03:14:00+00:00,87.99,usd,succeeded,2025-12-14
ojsbugilq,c00174,2025-12-14T17:44:00+00:00,32.6,EUR,chargeback,2025-12-14
oac8d7jj3,c00178,2025-12-14T04:12:00+00:00,38.53,???,paid,2025-12-14
o3w06004y,c00000,not-a-time,59.78,???,refunded,2025-12-14
og42ccmnu,c00024,not-a-time,102.86,USD,chargeback,2025-12-14
olzmikuxk,c00077,not-a-time,2.89,???,PAID,2025-12-14
omtwz4h1k,c00174,2025-12-14T09:54:00+00:00,12.11,???,failed,2025-12-14
orr6pd1f6,c00005,2025-12-14T09:48:00+00:00,13.45,$,,2025-12-14
ofc7xl2qi,c00143,2025-12-14T05:50:00+00:00,74.44,,refunded,2025-12-14
ofc7xl2qi,c00143,2025-12-14T05:50:00+00:00,74.44,,refunded,2025-12-14
ozll258fh,c00161,not-a-time,48.79,USD,,2025-12-14
opeu9zgsz,c00105,2025-12-14T02:29:00+00:00,59.64,EUR,refunded,2025-12-14
ogb73d1n8,unknown_c00064,not-a-time,64.63,,paid,2025-12-14
osex7fhe6,c00125,2025-12-14T04:03:00+00:00,52.25,EUR,paid,2025-12-14
okzrevbyc,c00000,not-a-time,100.06,,PAID,2025-12-14
oflz9hl79,c00194,2025-12-14T22:03:00+00:00,74.91,USD,,2025-12-14
osi7zo45c,c00019,2025-12-14T11:24:00+00:00,41.67,USD,refunded,2025-12-14
ohhicv8w4,c00093,not-a-time,16.62,usd,PAID,2025-12-14
o6oji6ggm,c00016,2025-12-14T09:22:00+00:00,31.3,€,succeeded,2025-12-14
oxa0qjbto,c00082,2025-12-14T07:04:00+00:00,37.83,,PAID,2025-12-14
o1mp8n9bp,c00138,2025-12-14T08:01:00+00:00,7.79,EUR,,2025-12-14
o29a0vgjo,c00173,2025-12-14T22:16:00+00:00,-6.05,$,PAID,2025-12-14
osvr2qd7n,c00087,2025-12-14T12:09:00+00:00,29.4,€,failed,2025-12-14
oabop4j6m,c00124,2025-12-14T08:41:00+00:00,23.87,EUR,,2025-12-14
o1w2638xr,c00097,2025-12-14T02:48:00+00:00,177.38,$,refunded,2025-12-14
oi91na28f,c00189,2025-12-14T22:36:00+00:00,12.71,€,failed,2025-12-14
o76bdcsov,c00079,2025-12-14T15:21:00+00:00,44.85,usd,refunded,2025-12-14
oofdtoktx,c00072,2025-12-14T02:14:00+00:00,31.19,$,PAID,2025-12-14
oxhipjztc,c00033,2025-12-14T15:30:00+00:00,42.47,USD,refunded,2025-12-14
o2trqhiuv,c00166,2025-12-14T20:33:00+00:00,10.06,$,chargeback,2025-12-14
op6i7b6wc,c00097,2025-12-14T13:47:00+00:00,127.15,usd,refunded,2025-12-14
oaqnlsba4,c00082,2025-12-14T07:30:00+00:00,38.55,???,succeeded,2025-12-14
oquoztlzb,c00117,2025-12-14T23:10:00+00:00,64.86,EUR,,2025-12-14
ovyk3xxfx,unknown_c00072,2025-12-14T17:04:00+00:00,101.82,???,refunded,2025-12-14
ol4p5nudy,c00046,2025-12-14T23:21:00+00:00,28.54,$,refunded,2025-12-14
o11r8vm5v,c00172,not-a-time,34.52,EUR,PAID,2025-12-14
og3hoxbq3,c00013,not-a-time,20.28,???,,2025-12-14
op8e3j8d9,c00139,not-a-time,41.91,usd,paid,2025-12-14
o88h122pr,c00037,2025-12-14T22:46:00+00:00,16.86,???,PAID,2025-12-14
o573wb28g,c00012,2025-12-14T08:33:00+00:00,48.0,???,,2025-12-14
osc1t0ybe,c00111,2025-12-14T05:38:00+00:00,51.49,USD,succeeded,2025-12-14
opsfig2tp,c00014,2025-12-14T07:57:00+00:00,63.19,???,paid,2025-12-14
onz62ch0u,c00195,2025-12-14T02:39:00+00:00,42.08,usd,,2025-12-14
o18ikc938,c00092,2025-12-14T08:05:00+00:00,17.76,€,,2025-12-14
o5c3thkl8,c00060,2025-12-14T05:23:00+00:00,9.88,€,refunded,2025-12-14
o2x5vfj8b,c00180,2025-12-14T07:33:00+00:00,25.42,€,,2025-12-14
oyvsy0og2,unknown_c00175,not-a-time,-16.28,USD,chargeback,2025-12-14
on0lpbzg4,c00071,2025-12-14T18:44:00+00:00,31.85,???,,2025-12-14
o5nlii1rv,c00021,2025-12-14T22:43:00+00:00,29.59,$,,2025-12-14
ovtldda7c,c00110,2025-12-14T16:13:00+00:00,44.64,EUR,chargeback,2025-12-14
ocj2c4mmr,c00120,not-a-time,42.99,usd,failed,2025-12-14
oea7b5635,c00022,2025-12-14T22:10:00+00:00,43.72,$,PAID,2025-12-14
o9txcfgxb,c00010,2025-12-14T20:08:00+00:00,26.89,$,,2025-12-14
os9wqu75u,c00040,2025-12-14T06:36:00+00:00,16.98,usd,refunded,2025-12-14
ovdpohecz,c00088,2025-12-14T08:58:00+00:00,7.55,???,paid,2025-12-14
oxaqzb1eo,c00176,2025-12-14T18:19:00+00:00,,$,PAID,2025-12-14
ozmig6bsi,c00166,not-a-time,133.17,€,refunded,2025-12-14
o7hg8mffm,c00169,2025-12-14T15:46:00+00:00,16.93,EUR,failed,2025-12-14
o1aco2ply,c00154,2025-12-14T19:31:00+00:00,24.98,€,paid,2025-12-14
oaepivewf,c00087,2025-12-14T12:54:00+00:00,37.35,???,PAID,2025-12-14
o9itd1tau,c00039,2025-12-14T18:01:00+00:00,12.88,USD,paid,2025-12-14
oueir7ut7,c00061,2025-12-14T17:21:00+00:00,51.55,,PAID,2025-12-14
o0xdgqnwf,c00130,2025-12-14T02:49:00+00:00,19.19,€,,2025-12-14
ondo3b0q6,unknown_c00049,2025-12-14T18:45:00+00:00,41.12,$,refunded,2025-12-14
opz2nvan4,c00096,2025-12-14T08:01:00+00:00,22.76,EUR,failed,2025-12-14
oufa5t5ig,unknown_c00159,not-a-time,19.8,$,chargeback,2025-12-14
olv7orkvj,c00047,2025-12-14T10:00:00+00:00,22.27,USD,paid,2025-12-14
oqtz637w6,c00033,2025-12-14T08:36:00+00:00,12.58,,succeeded,2025-12-14
oug2hgmyy,c00038,2025-12-14T18:59:00+00:00,44.34,???,,2025-12-14
oxd3ze562,c00188,2025-12-14T16:14:00+00:00,41.32,$,paid,2025-12-14
o08gnvgi7,c00065,not-a-time,-79.66,usd,,2025-12-14
om9hoxbk4,c00165,2025-12-14T11:44:00+00:00,6.67,usd,chargeback,2025-12-14
o7h216k81,c00121,2025-12-14T09:40:00+00:00,76.59,,PAID,2025-12-14
opxl47vnu,c00029,2025-12-14T16:27:00+00:00,20.94,USD,PAID,2025-12-14
oeapyw0s6,c00082,2025-12-14T16:56:00+00:00,30.69,???,refunded,2025-12-14
obkcinh1y,c00140,2025-12-14T16:18:00+00:00,56.64,€,paid,2025-12-14
orvb8ob2o,c00050,2025-12-14T01:04:00+00:00,66.16,usd,,2025-12-14
o3hr8pti2,c00008,2025-12-14T04:50:00+00:00,85.39,€,PAID,2025-12-14
otaardinw,c00012,2025-12-14T15:35:00+00:00,49.73,€,refunded,2025-12-14
ojyyw23nh,c00189,not-a-time,-62.21,usd,,2025-12-14
osqayf1yk,c00112,2025-12-14T02:12:00+00:00,18.78,,PAID,2025-12-14
og77ztb2q,c00072,2025-12-14T17:47:00+00:00,95.37,usd,PAID,2025-12-14
ofa5nuvn7,c00143,2025-12-14T07:04:00+00:00,,EUR,,2025-12-14
osmopn5ca,c00160,2025-12-14T11:48:00+00:00,28.93,usd,,2025-12-14
o46pd6o1o,unknown_c00186,2025-12-14T16:30:00+00:00,68.08,€,,2025-12-14
ox10jmveg,c00068,2025-12-14T09:42:00+00:00,17.03,USD,PAID,2025-12-14
oan48pa5k,c00119,not-a-time,12.61,usd,chargeback,2025-12-14
o75pfpx9f,c00178,not-a-time,64.28,usd,,2025-12-14
otilfvhxr,c00063,2025-12-14T19:25:00+00:00,18.23,€,refunded,2025-12-14
o2g32zojc,c00191,2025-12-14T08:48:00+00:00,18.74,,,2025-12-14
o7q257wga,c00106,2025-12-14T03:27:00+00:00,46.32,,,2025-12-14
ozvbtpfts,c00074,2025-12-14T05:20:00+00:00,16.72,€,succeeded,2025-12-14
o2snv3aka,c00195,not-a-time,22.89,???,,2025-12-14
orxt6ya79,c00142,2025-12-14T21:31:00+00:00,-18.55,€,succeeded,2025-12-14
orv6x3k9o,c00156,2025-12-14T12:58:00+00:00,77.04,usd,succeeded,2025-12-14
o62wjsuvd,c00196,not-a-time,61.65,$,,2025-12-14
ox5dlmx1k,c00030,2025-12-14T02:43:00+00:00,16.53,EUR,failed,2025-12-14
om4ykxh1t,c00191,not-a-time,49.59,€,PAID,2025-12-14
ociiq4kbq,c00106,2025-12-14T20:21:00+00:00,12.49,,succeeded,2025-12-14
ol4hkk49r,c00083,not-a-time,135.02,usd,failed,2025-12-14
owrzyyp9b,c00074,not-a-time,34.73,USD,succeeded,2025-12-14
oshnqc8th,c00049,2025-12-14T21:32:00+00:00,15.48,???,,2025-12-14
oqno3bh8h,c00194,2025-12-14T08:54:00+00:00,125.75,€,refunded,2025-12-14
ood91usst,c00083,2025-12-14T09:10:00+00:00,35.86,€,failed,2025-12-14
omd5ky8pl,c00058,2025-12-14T03:46:00+00:00,101.45,$,PAID,2025-12-14
oq7peu0r5,c00189,2025-12-14T02:03:00+00:00,78.22,€,,2025-12-14
oppspr5v3,c00043,2025-12-14T03:44:00+00:00,37.56,,,2025-12-14
oppspr5v3,c00043,2025-12-14T03:44:00+00:00,37.56,,,2025-12-14
odh05cqij,c00049,2025-12-14T17:26:00+00:00,19.48,€,failed,2025-12-14
oi1w92yge,c00060,2025-12-14T21:54:00+00:00,71.06,???,refunded,2025-12-14
odzcdv5z5,c00014,2025-12-14T20:44:00+00:00,21.63,???,,2025-12-14
ot5z088bd,c00111,2025-12-14T10:35:00+00:00,0.87,,,2025-12-14
ozxu662mo,c00032,2025-12-14T15:00:00+00:00,57.52,€,succeeded,2025-12-14
o690blzom,c00034,2025-12-14T07:42:00+00:00,28.9,USD,failed,2025-12-14
owfjf4yb5,c00025,2025-12-14T00:41:00+00:00,19.15,???,PAID,2025-12-14
onoo3xcrl,c00048,2025-12-14T08:50:00+00:00,49.86,€,,2025-12-14
oem7q5gq5,c00098,2025-12-14T16:18:00+00:00,,,,2025-12-14
oe9ebjb1u,c00121,2025-12-14T08:15:00+00:00,40.22,EUR,,2025-12-14
okhpujztp,c00150,2025-12-14T18:14:00+00:00,62.86,$,PAID,2025-12-14
o5na8gfw3,c00129,2025-12-14T13:10:00+00:00,52.35,???,paid,2025-12-14
o7ftwv48a,unknown_c00101,2025-12-14T20:02:00+00:00,28.37,€,failed,2025-12-14
oblbgxqzt,c00119,2025-12-14T20:58:00+00:00,77.97,usd,paid,2025-12-14
ohckjsw5h,c00068,2025-12-14T01:19:00+00:00,32.26,,succeeded,2025-12-14
o6yb9cvzl,c00155,2025-12-14T11:26:00+00:00,7.4,EUR,failed,2025-12-14
obtudb59d,c00120,2025-12-14T09:42:00+00:00,61.91,$,,2025-12-14
oaiu0hpb4,c00174,2025-12-14T08:37:00+00:00,35.15,usd,PAID,2025-12-14
og6c1znev,c00018,2025-12-14T05:28:00+00:00,40.9,€,PAID,2025-12-14
o0rxijxxd,c00088,2025-12-14T09:33:00+00:00,45.3,usd,,2025-12-14
oe3lenugs,c00035,2025-12-14T17:01:00+00:00,6.99,EUR,PAID,2025-12-14
oyia7sxad,c00138,2025-12-14T18:27:00+00:00,63.17,€,chargeback,2025-12-14
oj062a1ju,c00043,2025-12-14T23:47:00+00:00,4.33,$,,2025-12-14
oyzt7bil5,c00024,2025-12-14T23:17:00+00:00,31.67,$,,2025-12-14
otu1vp68n,c00079,2025-12-14T04:23:00+00:00,-23.53,,,2025-12-14
obmrfsuhm,c00015,2025-12-14T14:14:00+00:00,26.37,usd,paid,2025-12-14
ocp6a0ikn,c00051,not-a-time,31.92,EUR,PAID,2025-12-14
oyg7cle5l,c00119,2025-12-14T22:53:00+00:00,155.57,EUR,refunded,2025-12-14
old8x7r51,c00151,2025-12-14T23:14:00+00:00,140.39,usd,chargeback,2025-12-14
oyw8frn2s,c00179,2025-12-14T03:24:00+00:00,28.13,USD,,2025-12-14
oi7vz4fde,c00066,2025-12-14T15:04:00+00:00,28.67,EUR,paid,2025-12-14
ozgmefnqv,c00178,2025-12-14T15:27:00+00:00,27.58,$,PAID,2025-12-14
opdskthc3,c00180,2025-12-14T21:36:00+00:00,20.07,,succeeded,2025-12-14
o28o3u9un,c00108,2025-12-14T02:55:00+00:00,45.05,usd,refunded,2025-12-14
ok96h86sm,c00153,2025-12-14T10:16:00+00:00,22.55,$,succeeded,2025-12-14
ounx1xlxf,c00035,2025-12-14T09:48:00+00:00,11.95,,,2025-12-14
o6nztc0n9,c00081,not-a-time,140.58,???,PAID,2025-12-14
ozrszk4yd,c00155,2025-12-14T15:21:00+00:00,38.15,???,,2025-12-14
onc7jjnlp,c00123,2025-12-14T19:32:00+00:00,13.91,€,,2025-12-14
oo97nknxo,c00003,2025-12-14T08:43:00+00:00,60.79,€,,2025-12-14
ocxw8j6yb,c00141,2025-12-14T05:24:00+00:00,35.68,EUR,failed,2025-12-14
obkfrliag,c00078,not-a-time,26.12,,failed,2025-12-14
odarej1ic,c00006,2025-12-14T11:59:00+00:00,14.78,USD,PAID,2025-12-14
oibqqy1me,c00186,2025-12-14T02:41:00+00:00,81.08,€,failed,2025-12-14
oj9lok0qz,unknown_c00167,not-a-time,45.48,USD,chargeback,2025-12-14
o0fn3v2o2,c00192,2025-12-14T12:20:00+00:00,105.85,usd,chargeback,2025-12-14
oumgljlk2,c00103,2025-12-14T20:50:00+00:00,34.07,???,refunded,2025-12-14
odjn5wnzp,c00093,2025-12-14T19:08:00+00:00,106.9,$,,2025-12-14
on5ly0ckp,c00192,2025-12-14T06:42:00+00:00,69.07,usd,chargeback,2025-12-14
oy4y2bogg,c00094,2025-12-14T01:19:00+00:00,54.43,$,,2025-12-14
om39r88jq,c00003,not-a-time,50.25,???,PAID,2025-12-14
oxv2m6y7l,c00085,2025-12-14T15:24:00+00:00,20.79,???,paid,2025-12-14
ojcbdwqyy,c00084,2025-12-14T18:48:00+00:00,59.71,,refunded,2025-12-14
ozn0urytz,c00174,2025-12-14T18:28:00+00:00,30.3,EUR,refunded,2025-12-14
orqrka6qn,c00015,2025-12-14T04:17:00+00:00,189.92,EUR,succeeded,2025-12-14
o50cd5v6r,c00072,2025-12-14T11:27:00+00:00,87.47,???,,2025-12-14
ooiq5owdo,c00065,not-a-time,43.1,usd,PAID,2025-12-14
oyx6u4vxh,unknown_c00060,2025-12-14T03:51:00+00:00,42.83,€,,2025-12-14
owol54q40,c00021,not-a-time,49.24,usd,paid,2025-12-14
ovzmac906,c00033,not-a-time,48.38,,PAID,2025-12-14
otvyxnjbs,c00077,not-a-time,8.44,USD,failed,2025-12-14
o6ng7bw3f,c00117,2025-12-14T08:43:00+00:00,38.99,???,refunded,2025-12-14
obnz1yri2,c00065,2025-12-14T10:55:00+00:00,22.47,€,succeeded,2025-12-14
oupzza54p,c00160,2025-12-14T23:27:00+00:00,33.35,USD,,2025-12-14
omua56fhh,c00106,not-a-time,34.62,,paid,2025-12-14
oomq1peuo,c00035,2025-12-14T22:05:00+00:00,13.34,€,PAID,2025-12-14
osnf05ato,c00118,2025-12-14T05:53:00+00:00,-42.27,€,failed,2025-12-14
omy71eo6e,c00106,2025-12-14T21:37:00+00:00,55.95,EUR,paid,2025-12-14
ovlhxw8na,c00108,2025-12-14T02:02:00+00:00,105.56,EUR,paid,2025-12-14
o7ttw43hg,c00045,2025-12-14T18:56:00+00:00,132.4,???,chargeback,2025-12-14
ooc7vg38d,c00147,2025-12-14T20:31:00+00:00,41.83,,failed,2025-12-14
ocwq0uf4a,c00144,2025-12-14T06:18:00+00:00,10.21,???,,2025-12-14
oc3v0dox0,c00193,2025-12-14T07:27:00+00:00,45.52,€,chargeback,2025-12-14
osp55teuu,c00041,2025-12-14T09:24:00+00:00,29.89,usd,,2025-12-14
oecdkbtyl,c00001,2025-12-14T09:03:00+00:00,14.14,USD,paid,2025-12-14
oezdwrivx,c00194,2025-12-14T11:20:00+00:00,36.54,USD,failed,2025-12-14
ocimfowzh,c00069,2025-12-14T00:55:00+00:00,,$,refunded,2025-12-14
ofx0itm3o,c00178,2025-12-14T01:35:00+00:00,38.54,???,failed,2025-12-14
onrdybf1e,c00051,2025-12-14T04:41:00+00:00,36.09,EUR,failed,2025-12-14
obge0bq9f,c00077,2025-12-14T17:42:00+00:00,79.22,€,,2025-12-14
oj4je1uu2,c00186,2025-12-14T22:59:00+00:00,34.36,usd,chargeback,2025-12-14
on34mp582,c00041,2025-12-14T04:40:00+00:00,14.18,$,,2025-12-14
o4rm3jc7r,c00000,not-a-time,59.17,$,succeeded,2025-12-14
ouyoys39w,c00038,not-a-time,7.33,EUR,succeeded,2025-12-14
oz2tz1wpz,c00007,2025-12-14T10:35:00+00:00,19.29,€,refunded,2025-12-14
o5ms85you,c00053,2025-12-14T21:28:00+00:00,36.08,EUR,PAID,2025-12-14
o8qfzl00m,c00190,not-a-time,20.28,USD,PAID,2025-12-14
oqyqcmfma,c00022,2025-12-14T05:44:00+00:00,21.54,EUR,failed,2025-12-14
oitask47k,c00125,2025-12-14T02:06:00+00:00,46.03,$,paid,2025-12-14
okozzkdkp,c00095,2025-12-14T04:11:00+00:00,59.94,€,,2025-12-14
orsb24llb,c00114,2025-12-14T14:29:00+00:00,3.88,EUR,,2025-12-14
oje7hnfj4,c00031,2025-12-14T10:27:00+00:00,17.34,EUR,refunded,2025-12-14
