event_id,customer_id,event_time,event_type,platform,session_id,duration_ms,ingest_date
egkswfb3j,c00087,2025-12-16 21:55:31,error,ios,smhx5yx8n,443271,2025-12-16
evmjg2qgn,c00133,2025-12-16 00:57:09,,,s1q6erfst,171795,2025-12-16
egwdohklo,c00158,2025-12-16 22:47:52,error,web,snkcfb8zs,148887,2025-12-16
env8adq2e,c00076,2025-12-16 17:03:33,Logout,,s2r36e192,231986,2025-12-16
er3hsxqem,c00197,2025-12-16 19:14:17,login,,,18175,2025-12-16
ebchjzb7c,c00139,2025-12-16 13:27:33,,browser,stf1tneap,36716,2025-12-16
e04byovp6,c00168,2025-12-16 00:37:49,,,,999999999,2025-12-16
evqikzwzl,c00192,2025-12-16 15:49:25,login,iPhone,,134185,2025-12-16
ekyiz17hx,c00177,2025-12-16 18:03:51,login,,spsw09d8p,210302,2025-12-16
eonbv24az,c00160,2025-12-16T13:36:25-05:00,,android,ssi197dv4,78804,2025-12-16
e2g6sd4vy,c00002,2025-12-16T05:11:10-05:00,,iPhone,sv0xz26rw,470663,2025-12-16
e3kz18ph1,c00049,2025-12-16T15:45:43-05:00,FEATURE_USE,web,,255208,2025-12-16
ergcc6x9c,c00110,2025-12-16 10:47:57,,,,721787,2025-12-16
ergcc6x9c,c00110,2025-12-16 10:47:57,,,,721787,2025-12-16
ettdoh5c9,c00064,2025-12-16T07:09:44-05:00,paywall_view,,,227212,2025-12-16
eyvrye0hc,c00063,2025-12-16T08:32:54-05:00,login,iPhone,,132699,2025-12-16
eh35qp76p,c00155,2025-12-16 12:04:20,,browser,,95183,2025-12-16
euhqlitso,c00037,2025-12-16 15:21:09,feature_use,browser,shk0kobiw,18844,2025-12-16
eqjuez66h,c00067,2025-12-16T13:15:16-05:00,Logout,android,sd2iwfrbc,54202,2025-12-16
e66hydx0p,c00072,2025-12-16 01:04:21,FEATURE_USE,browser,,13101,2025-12-16
eeh0536mc,c00017,2025-12-16T12:32:53-05:00,Logout,web,s948y1dx1,181039,2025-12-16
eswgxymfh,c00072,2025-12-16T13:18:19-05:00,,browser,sushj3q4x,57043,2025-12-16
eamyg1p9b,c00063,2025-12-16 17:22:18,FEATURE_USE,android,s61k2b058,11803,2025-12-16
ejrj1j1cm,c00157,2025-12-15T20:41:46-05:00,paywall_view,web,,114828,2025-12-16
eu76ypbs5,unknown_c00016,2025-12-16T07:38:31-05:00,,iPhone,sdtn9fbby,18384,2025-12-16
em83szmuj,c00191,bad-ts,error,android,s8f59jb4e,262359,2025-12-16
e7z4vc9yk,c00196,2025-12-16T10:31:54-05:00,,,s2nirixd4,341463,2025-12-16
etizfosv0,c00009,2025-12-16 10:47:54,feature_use,iPhone,,26117,2025-12-16
e6wsxlbvm,c00032,2025-12-16T08:12:11-05:00,,AND,,169338,2025-12-16
ewdi3xcz0,c00061,bad-ts,Logout,android,svfh4sbc4,60733,2025-12-16
evubg5god,c00171,2025-12-16T09:47:54-05:00,error,,s05mpva4l,35926,2025-12-16
eqnhdki06,c00128,2025-12-16 16:53:44,,browser,sfenv4ssq,53036,2025-12-16
eitj9k4kn,c00018,2025-12-16T15:39:21-05:00,,web,s3vrkuv34,58973,2025-12-16
e0to2x7tj,c00075,2025-12-16 10:00:24,paywall_view,web,sdv2d6ukm,62964,2025-12-16
ebpw0wnjb,c00012,bad-ts,error,iPhone,sral6c4ru,172277,2025-12-16
eyvmr3e0i,c00015,2025-12-16 14:35:09,Logout,android,,42072,2025-12-16
eont21jrp,c00155,2025-12-16 11:45:14,FEATURE_USE,AND,stzs368la,237004,2025-12-16
e2i6d8m6t,c00100,2025-12-15T19:22:54-05:00,,iPhone,s3u8elsza,26647,2025-12-16
e204jifyi,c00003,2025-12-16T09:40:01-05:00,error,browser,sddne64hj,27129,2025-12-16
eldqrg647,c00137,2025-12-16T16:33:00-05:00,,iPhone,s89vo4re6,33030,2025-12-16
e6576ewxy,c00102,2025-12-16 15:45:58,error,iPhone,s0zswpj3k,53418,2025-12-16
emrk3apdl,c00166,2025-12-16T13:47:14-05:00,,ios,sootxp77y,12198,2025-12-16
egpkjbja9,c00044,bad-ts,Logout,ios,sfaqrmu01,38793,2025-12-16
e8zeoe3nb,c00036,2025-12-16T18:09:44-05:00,error,,sjgexutqz,13831,2025-12-16
eh6rsph93,c00028,2025-12-16 15:21:27,paywall_view,browser,sw0xdn9ye,833,2025-12-16
e5j0wxj3j,c00063,2025-12-15T22:22:48-05:00,paywall_view,android,sl2h0bnbh,97532,2025-12-16
ebfdcjvda,c00163,bad-ts,,AND,svvtuu418,56687,2025-12-16
ej91tswrv,unknown_c00133,2025-12-16 16:12:10,Logout,,s5cu1o0ym,169257,2025-12-16
ep0s98run,c00174,2025-12-16 22:36:42,login,,sugvm02yh,54006,2025-12-16
ep81hmlc6,c00199,2025-12-16 17:08:30,feature_use,web,shw1stymo,54616,2025-12-16
ejkh3wha4,c00159,2025-12-16 12:27:17,Logout,,s5k2h8sbo,157458,2025-12-16
exbhuppjt,c00084,2025-12-16 00:17:43,,browser,,221357,2025-12-16
e1kh8f4k0,c00047,2025-12-16T10:00:43-05:00,,web,,70387,2025-12-16
e6jrs4yme,c00018,2025-12-16 17:35:39,,,srku0wbjb,111352,2025-12-16
eoxyi4uwi,c00160,2025-12-16 14:25:42,,browser,sxu8tvnra,17655,2025-12-16
e4790b3zd,c00082,2025-12-16T12:01:51-05:00,Logout,browser,sel9io3xx,2201,2025-12-16
egft7qono,c00106,2025-12-16 21:33:30,feature_use,ios,sxw3zp7ui,104714,2025-12-16
elle9icaw,c00179,2025-12-16T10:31:06-05:00,paywall_view,AND,sxckwibu5,295102,2025-12-16
edft7gjnl,c00049,2025-12-16T09:11:30-05:00,feature_use,AND,sylpfq6sw,118506,2025-12-16
eya42t7qx,c00199,2025-12-16 03:37:18,login,,srho5640e,306628,2025-12-16
eya42t7qx,c00199,2025-12-16 03:37:18,login,,srho5640e,306628,2025-12-16
e39rnqtf8,c00191,2025-12-16 13:53:23,Logout,AND,spepl51lz,19729,2025-12-16
ejsrbyc8y,c00149,2025-12-16 23:51:42,login,browser,slu107aeh,27386,2025-12-16
ex4qbtrbb,c00096,2025-12-16 12:54:05,error,browser,sx056nf57,10955,2025-12-16
efv5b9uzq,c00118,2025-12-16T07:23:24-05:00,,,s94d1gq4k,56454,2025-12-16
erlca9z5c,c00181,2025-12-16T10:14:22-05:00,,browser,sc3b9so44,150142,2025-12-16
eebbvqzis,c00162,2025-12-16 11:57:36,paywall_view,iPhone,,41215,2025-12-16
e4kyljywb,c00046,2025-12-16T15:39:26-05:00,feature_use,,,49847,2025-12-16
e2030c0rw,c00033,2025-12-16 13:25:36,FEATURE_USE,AND,sbdjoky3t,30608,2025-12-16
etftlp5vd,c00171,2025-12-16T09:39:54-05:00,feature_use,,snheltqfd,244403,2025-12-16
e43k0oy4e,c00103,2025-12-16T06:20:49-05:00,,browser,sxh95r8w9,137782,2025-12-16
e8ozm31aa,c00035,2025-12-16 10:17:05,,AND,sjj0p0iqu,98615,2025-12-16
emjbnjxn9,c00016,2025-12-15T22:05:55-05:00,feature_use,AND,sqhi0y6p0,14166,2025-12-16
enu9c9ohc,c00193,2025-12-16 13:33:09,paywall_view,android,sfo0mtxcb,73252,2025-12-16
etzgbujhm,c00089,2025-12-16T14:46:07-05:00,login,,,92676,2025-12-16
ezq8czcdv,c00100,2025-12-16 22:10:25,paywall_view,android,ss39u7hfg,109843,2025-12-16
eru2905w1,c00130,2025-12-15T22:20:47-05:00,,ios,sgbfi7uwd,232575,2025-12-16
e0tsyiyl9,c00126,2025-12-16 22:12:47,Logout,,sx4gelbrt,427228,2025-12-16
e4196865c,c00148,2025-12-16 14:55:06,feature_use,android,sb7stij3v,63801,2025-12-16
evso0r13w,c00171,2025-12-16 11:51:59,FEATURE_USE,web,sasehyo4a,52581,2025-12-16
eps7plt74,c00123,2025-12-16 12:39:43,login,iPhone,,80656,2025-12-16
ezuqahiwf,c00090,bad-ts,paywall_view,iPhone,slbur8jxd,9251,2025-12-16
e968hulgb,c00183,2025-12-16 13:57:38,error,web,s86m35z3x,71951,2025-12-16
e8kgdpbkc,c00078,2025-12-16 16:50:32,,,sxa2jglxf,57366,2025-12-16
e72dbj2j5,c00080,2025-12-16 15:58:13,error,android,,16572,2025-12-16
eggpnxsbx,c00044,2025-12-16 02:53:37,,web,snd3saaco,117071,2025-12-16
ei8v2lbhu,c00105,2025-12-16 02:44:47,error,iPhone,,355123,2025-12-16
eg2e2xdt4,c00090,2025-12-16 03:11:47,feature_use,iPhone,skny2nqfb,48634,2025-12-16
elcfodlud,c00048,2025-12-16 19:46:57,Logout,,,164312,2025-12-16
eont8amj6,c00163,2025-12-16 15:27:20,Logout,browser,subvezpc5,219619,2025-12-16
e08tzf5ki,c00105,bad-ts,Logout,ios,sa4tcvaa4,265032,2025-12-16
e2vwbiw1y,c00138,2025-12-16T16:30:15-05:00,feature_use,web,syt5tfm9s,489,2025-12-16
eqca973v6,c00160,2025-12-16T06:52:23-05:00,Logout,web,silh0olzd,9900,2025-12-16
ek7xsafur,c00086,2025-12-16 16:06:20,paywall_view,,sjfs679eh,367014,2025-12-16
eillv6z8e,c00164,2025-12-16T10:52:45-05:00,,iPhone,spkrbgryu,69819,2025-12-16
eqpahj7gh,c00182,2025-12-16 11:11:23,feature_use,android,s4t4llyk5,10600,2025-12-16
eucd2med9,c00193,2025-12-16T12:29:05-05:00,FEATURE_USE,android,s64jnochc,326739,2025-12-16
ei9bhj5ie,c00168,2025-12-16T17:28:57-05:00,login,android,,70202,2025-12-16
eett85id8,c00053,2025-12-16T10:47:42-05:00,,ios,sfcdrrzuz,35285,2025-12-16
e7239dawk,c00131,2025-12-16 14:58:09,error,,s1msz7pl2,27366,2025-12-16
eg5ppyicr,c00152,2025-12-16 10:10:28,paywall_view,ios,s1wyu9zf4,185288,2025-12-16
ei1mwekvi,c00075,2025-12-16 02:16:29,Logout,,sannoh6ps,22640,2025-12-16
etniijv7a,c00039,bad-ts,error,iPhone,szl5okx86,252750,2025-12-16
e1ns90cs5,c00111,2025-12-16T10:17:03-05:00,error,AND,sz6727tt1,145111,2025-12-16
e2x9lr304,c00181,2025-12-16T09:55:45-05:00,feature_use,,,43074,2025-12-16
esrvfscs1,c00061,bad-ts,feature_use,,,6851,2025-12-16
e0sf69iui,c00122,2025-12-15T21:16:02-05:00,paywall_view,browser,stjas78zq,62392,2025-12-16
e2z3uj7zk,c00169,2025-12-16 20:06:15,paywall_view,iPhone,ss6ycsiyf,87014,2025-12-16
e1n69lbyu,c00117,2025-12-16 02:57:56,error,AND,,4701,2025-12-16
exmnuazoa,c00151,2025-12-16 00:12:46,,AND,s7b45tpz1,18485,2025-12-16
epkztawei,c00170,2025-12-15T22:58:31-05:00,FEATURE_USE,iPhone,,62906,2025-12-16
eq0a5geu1,c00188,bad-ts,feature_use,ios,s0wzjnpks,192091,2025-12-16
eticu7q26,c00030,2025-12-16 02:39:23,login,,,14610,2025-12-16
ec5d5tw9l,c00135,2025-12-16 21:20:20,Logout,android,smb8pylxn,59516,2025-12-16
e7f678tzn,c00195,2025-12-16 18:43:22,Logout,,,46125,2025-12-16
evolt4rkz,c00037,2025-12-16T11:14:52-05:00,,iPhone,,218783,2025-12-16
ekd6z485f,c00115,2025-12-15T20:15:56-05:00,paywall_view,iPhone,sofbiwaho,34251,2025-12-16
ehrvo4uns,c00095,2025-12-16T07:27:12-05:00,Logout,,sncx48zw6,182446,2025-12-16
eilmfmldu,c00150,2025-12-16T09:02:12-05:00,error,android,sb85497dz,335427,2025-12-16
eilmfmldu,c00150,2025-12-16T09:02:12-05:00,error,android,sb85497dz,335427,2025-12-16
e7t54pq07,c00115,2025-12-16T17:24:56-05:00,error,android,spn4rnanh,93018,2025-12-16
eq6vfmwzh,c00014,2025-12-16 12:01:54,,iPhone,scrjr4yqi,40972,2025-12-16
egjkdzqtu,c00098,2025-12-16 20:32:10,Logout,browser,ss26y03yx,232854,2025-12-16
en4mgpfyg,c00115,bad-ts,,iPhone,sfg2fok9n,64444,2025-12-16
euvry3rjs,c00036,2025-12-16T09:04:48-05:00,error,web,segv7opp6,69753,2025-12-16
e3vggjz6t,c00021,2025-12-16 15:16:18,login,iPhone,,4712,2025-12-16
es70uh0l8,c00189,2025-12-16 13:10:15,login,iPhone,sdv9ospge,406792,2025-12-16
ex79r4tsq,c00149,2025-12-16 02:55:49,Logout,iPhone,sn9i583gx,69660,2025-12-16
e7vd5xg3b,c00086,2025-12-15T19:56:09-05:00,Logout,web,s07kj5s5f,43489,2025-12-16
eoxy9cuus,c00019,bad-ts,error,browser,sep123woe,124501,2025-12-16
e48npvufa,c00154,2025-12-16 11:14:09,paywall_view,ios,se92dlq5x,213734,2025-12-16
ejjxgs2vt,c00048,2025-12-16 22:50:31,feature_use,AND,s0da9s2ms,40619,2025-12-16
eymuwmbfk,c00073,2025-12-16T11:54:21-05:00,,browser,snv1dul9p,92662,2025-12-16
e0s6ketv1,c00056,2025-12-16 22:54:16,,web,sruomznq7,50138,2025-12-16
elwmt9exc,c00137,2025-12-16 03:49:07,error,browser,s914ddf46,151520,2025-12-16
eqn5g6twy,c00183,2025-12-16 19:51:30,,web,svu0d8nju,8662,2025-12-16
epq9ghog2,c00107,2025-12-16T06:24:18-05:00,,ios,sxanzkc0m,588397,2025-12-16
e1a5gwkyf,c00083,2025-12-16 13:15:47,login,web,s4km6x2ot,50431,2025-12-16
escbit0dr,c00033,2025-12-16 14:19:37,login,,sajdt4wjq,33224,2025-12-16
eeeo4hfuz,c00006,2025-12-16 19:25:14,error,,svboq7h0w,102007,2025-12-16
etpzupxln,c00000,2025-12-16 22:49:00,,AND,st9b83h31,119107,2025-12-16
erhvlnzgb,c00046,2025-12-16 21:23:38,,iPhone,sey0pcqwh,136015,2025-12-16
ex1ccedjm,c00069,2025-12-16T10:37:13-05:00,error,web,sxu32mu0q,140169,2025-12-16
empwxk522,c00065,2025-12-16T11:31:16-05:00,,ios,,51735,2025-12-16
e99wsxnm2,c00166,2025-12-16T18:05:40-05:00,error,,sjool1gjk,59057,2025-12-16
e5vp8vwoe,c00040,2025-12-16 03:21:39,feature_use,browser,szw7z99fo,8165,2025-12-16
eivayrusg,c00118,2025-12-15T19:01:33-05:00,login,AND,,62676,2025-12-16
elnwy89k8,c00175,2025-12-16 14:29:02,feature_use,android,,150702,2025-12-16
eskm007jg,c00162,2025-12-16 18:35:36,feature_use,,sv7fwemvy,11679,2025-12-16
edy0uicpc,c00172,2025-12-16 23:18:36,FEATURE_USE,ios,subnwmqh5,31651,2025-12-16
ewozeyk4t,c00039,2025-12-16 18:45:05,paywall_view,android,svsuw6yof,228464,2025-12-16
ewfzem4gb,c00111,2025-12-16 12:26:35,,web,sqv53abco,133060,2025-12-16
e37gs3t6q,c00189,2025-12-16T07:28:14-05:00,paywall_view,,srxgfaee0,324974,2025-12-16
ef692ampk,c00127,2025-12-16 13:39:39,feature_use,web,s7bmoscgn,38284,2025-12-16
exhcmfqea,c00013,2025-12-16 12:50:00,feature_use,,sxxvbq955,20989,2025-12-16
eamwgp7pu,c00152,2025-12-16T06:34:17-05:00,,,sfr55mytl,82602,2025-12-16
ecksboqua,c00135,2025-12-16 19:13:36,feature_use,iPhone,,319222,2025-12-16
en0uztzzj,c00169,2025-12-16 14:35:15,,browser,szqvso3zt,118182,2025-12-16
enkaoiqbp,c00170,2025-12-16 03:58:41,,AND,s24os860q,64051,2025-12-16
em8xpb3yj,c00023,2025-12-16 15:51:47,error,,smfa9i4ar,164916,2025-12-16
ermthhboy,c00010,2025-12-16T12:09:57-05:00,feature_use,,,1720,2025-12-16
e2g7qce0t,c00149,2025-12-16T10:30:24-05:00,feature_use,,sl9txkft5,115219,2025-12-16
elld9m1qw,c00158,2025-12-16T18:00:43-05:00,paywall_view,ios,sf5mbftoo,168731,2025-12-16
e1opl7me7,c00070,2025-12-16T10:50:37-05:00,feature_use,AND,sdrlyw7sx,202918,2025-12-16
ehdou4tqp,c00011,2025-12-16T07:10:23-05:00,,,spxwaghyb,14721,2025-12-16
eltf9m5l1,c00115,2025-12-16T08:30:41-05:00,error,browser,sje4ny0g3,284684,2025-12-16
ehct6d3gi,c00078,2025-12-16 11:40:04,error,iPhone,s78621c4v,51300,2025-12-16
enyxz1e98,c00186,2025-12-16 21:53:24,,android,s7xsigg6e,108081,2025-12-16
egpayngjn,c00133,2025-12-16T15:48:03-05:00,,web,,51716,2025-12-16
eihbcpuw2,c00000,2025-12-16 15:03:51,feature_use,,,38356,2025-12-16
ew35xye3r,c00032,2025-12-16 22:19:32,feature_use,android,s2xbly05n,196791,2025-12-16
erhyugwg0,c00064,2025-12-16 16:23:29,feature_use,iPhone,,18978,2025-12-16
ez59dolna,c00023,2025-12-16T08:29:06-05:00,feature_use,,sro48eysg,151859,2025-12-16
e6nls8wlj,c00100,2025-12-16 13:53:23,,ios,,489085,2025-12-16
ewfhpzt2k,c00105,2025-12-16T18:13:25-05:00,paywall_view,,sa07gitxm,274800,2025-12-16
e4c1qyf4o,c00055,2025-12-16 21:55:42,,browser,sz8lvzyu3,29800,2025-12-16
eq5vjszyk,c00174,2025-12-16 15:48:55,,,s99pfj6c7,233813,2025-12-16
