order_id,customer_id,order_time,amount,currency,status,ingest_date
ogdkclbyy,c00143,2025-12-11T06:13:00+00:00,26.14,???,failed,2025-12-11
o0yynco11,c00143,2025-12-11T06:15:00+00:00,33.0,$,paid,2025-12-11
ol59c6g0p,c00191,2025-12-11T18:29:00+00:00,18.75,€,chargeback,2025-12-11
os4ij8imx,c00173,2025-12-11T14:34:00+00:00,61.49,usd,,2025-12-11
oefud5po1,c00141,2025-12-11T00:23:00+00:00,34.98,usd,failed,2025-12-11
oz606snrw,c00186,2025-12-11T00:05:00+00:00,11.23,usd,succeeded,2025-12-11
odzpjkvqc,c00041,2025-12-11T23:00:00+00:00,43.84,EUR,paid,2025-12-11
odmyv9ae7,c00097,2025-12-11T15:53:00+00:00,38.32,EUR,refunded,2025-12-11
ocb5nvjm0,c00061,2025-12-11T12:16:00+00:00,13.83,USD,succeeded,2025-12-11
o0chej25b,c00076,2025-12-11T20:36:00+00:00,18.6,usd,failed,2025-12-11
ojitfv012,c00018,2025-12-11T16:48:00+00:00,37.63,,paid,2025-12-11
oxcfwfa20,c00121,not-a-time,58.61,$,,2025-12-11
ocmti5ryj,c00053,2025-12-11T10:59:00+00:00,14.71,???,refunded,2025-12-11
o79z8pl2a,c00103,not-a-time,26.27,,chargeback,2025-12-11
op68tr353,c00162,2025-12-11T19:40:00+00:00,77.4,usd,refunded,2025-12-11
o5qqe9x6n,c00004,2025-12-11T08:09:00+00:00,51.5,$,failed,2025-12-11
o8sj6ho09,c00135,2025-12-11T08:10:00+00:00,50.49,€,refunded,2025-12-11
oaa1c0me3,c00158,2025-12-11T08:13:00+00:00,51.58,usd,,2025-12-11
ondskqshi,c00128,2025-12-11T17:16:00+00:00,39.48,,paid,2025-12-11
oat1hk79j,c00155,2025-12-11T09:14:00+00:00,51.45,EUR,paid,2025-12-11
ocgnb50be,c00108,not-a-time,44.68,$,,2025-12-11
o34pqlofr,c00194,not-a-time,66.66,$,paid,2025-12-11
omh13cpbz,c00025,2025-12-11T22:53:00+00:00,59.8,EUR,succeeded,2025-12-11
op6bxmbbr,c00146,2025-12-11T01:13:00+00:00,31.44,$,refunded,2025-12-11
o31vsu5vz,c00046,2025-12-11T11:58:00+00:00,6.16,,,2025-12-11
orq0iwla2,unknown_c00016,not-a-time,92.07,EUR,succeeded,2025-12-11
odzlkrc7q,c00101,2025-12-11T07:03:00+00:00,140.72,???,PAID,2025-12-11
osthqafwf,c00191,2025-12-11T12:01:00+00:00,6.88,EUR,refunded,2025-12-11
o8ynuwp8p,c00040,2025-12-11T14:04:00+00:00,12.37,USD,,2025-12-11
osu69jf27,c00165,not-a-time,20.41,EUR,chargeback,2025-12-11
oxg4c57dg,c00044,2025-12-11T00:25:00+00:00,18.32,EUR,,2025-12-11
o8rd6z013,c00187,2025-12-11T15:11:00+00:00,21.33,USD,refunded,2025-12-11
otdxdvza7,c00003,2025-12-11T23:21:00+00:00,51.69,€,chargeback,2025-12-11
o6vb1f1y1,c00170,2025-12-11T11:31:00+00:00,33.77,???,,2025-12-11
oziv76iki,c00027,2025-12-11T03:18:00+00:00,21.71,$,,2025-12-11
oe2n0gb8u,c00136,2025-12-11T01:37:00+00:00,12.84,???,refunded,2025-12-11
owyo5wvv2,c00110,2025-12-11T13:12:00+00:00,51.9,€,failed,2025-12-11
ow5kn7v1v,c00082,2025-12-11T22:49:00+00:00,32.97,EUR,,2025-12-11
o1fuod3h9,c00054,not-a-time,17.39,$,failed,2025-12-11
okzluepvw,c00109,2025-12-11T18:43:00+00:00,18.56,USD,succeeded,2025-12-11
o3uglloc8,c00134,2025-12-11T20:00:00+00:00,16.77,USD,,2025-12-11
o3ou5n2b8,c00105,2025-12-11T12:26:00+00:00,12.02,EUR,paid,2025-12-11
ool56cipq,c00151,2025-12-11T15:00:00+00:00,19.46,€,paid,2025-12-11
ossiy07o3,c00117,2025-12-11T05:15:00+00:00,9.72,€,succeeded,2025-12-11
o39gafii8,c00178,2025-12-11T20:24:00+00:00,27.25,$,chargeback,2025-12-11
ong6e4cte,c00134,2025-12-11T18:40:00+00:00,2.7,USD,refunded,2025-12-11
odh8nhfrj,c00065,2025-12-11T14:09:00+00:00,105.11,???,,2025-12-11
ofyh4zadt,c00140,2025-12-11T17:28:00+00:00,27.43,,succeeded,2025-12-11
onc0vcicz,c00051,not-a-time,60.54,???,refunded,2025-12-11
otfr6w65d,c00147,2025-12-11T22:54:00+00:00,78.73,USD,,2025-12-11
omzmy5u4c,c00036,2025-12-11T14:23:00+00:00,102.78,usd,refunded,2025-12-11
of5k9f8wa,c00100,2025-12-11T04:15:00+00:00,6.07,USD,failed,2025-12-11
ompgufc6h,c00139,2025-12-11T21:20:00+00:00,63.12,,chargeback,2025-12-11
ok50ae48b,c00036,2025-12-11T17:55:00+00:00,19.19,,chargeback,2025-12-11
of9rzdwd0,c00138,2025-12-11T23:56:00+00:00,10.85,USD,,2025-12-11
oxuoemuio,c00164,2025-12-11T18:52:00+00:00,42.32,usd,PAID,2025-12-11
oxo5ssa3r,c00041,not-a-time,25.14,???,,2025-12-11
one5e2m80,c00161,2025-12-11T22:27:00+00:00,30.62,€,,2025-12-11
oyyxaznj9,c00122,2025-12-11T18:41:00+00:00,28.24,$,chargeback,2025-12-11
ofykyw2pj,c00150,2025-12-11T21:28:00+00:00,21.56,€,chargeback,2025-12-11
oupr2no72,c00103,2025-12-11T00:34:00+00:00,44.26,EUR,PAID,2025-12-11
one002mn7,c00186,2025-12-11T19:28:00+00:00,116.32,$,,2025-12-11
ory0i2ckg,c00145,not-a-time,71.11,usd,refunded,2025-12-11
owg7m4yli,c00112,2025-12-11T14:36:00+00:00,41.71,???,PAID,2025-12-11
o2ayc5b32,c00034,not-a-time,67.56,usd,paid,2025-12-11
otvunp6sc,c00199,2025-12-11T01:51:00+00:00,85.51,€,chargeback,2025-12-11
on78br039,c00102,2025-12-11T06:48:00+00:00,32.54,,paid,2025-12-11
oawd6unan,c00061,2025-12-11T10:06:00+00:00,48.65,,refunded,2025-12-11
oev45o7qk,c00026,2025-12-11T11:29:00+00:00,-34.55,EUR,succeeded,2025-12-11
o0tk5rv4a,c00076,2025-12-11T11:43:00+00:00,36.15,EUR,,2025-12-11
oueiioyvu,c00184,2025-12-11T23:25:00+00:00,27.12,EUR,failed,2025-12-11
o4y6nncxc,c00112,2025-12-11T22:45:00+00:00,99.03,usd,chargeback,2025-12-11
ot8yqtb0t,c00000,2025-12-11T06:29:00+00:00,30.73,€,failed,2025-12-11
osku83skb,c00004,2025-12-11T12:39:00+00:00,10.05,EUR,refunded,2025-12-11
o5fn98nau,c00170,2025-12-11T01:18:00+00:00,77.38,$,chargeback,2025-12-11
o14aiqe3a,c00067,2025-12-11T14:49:00+00:00,2.84,???,refunded,2025-12-11
oxbj42l45,c00029,2025-12-11T23:13:00+00:00,37.27,€,succeeded,2025-12-11
otjevbbjc,c00029,2025-12-11T06:37:00+00:00,92.17,$,PAID,2025-12-11
okw1a19i2,c00047,not-a-time,6.96,$,PAID,2025-12-11
ostun9z6c,c00163,2025-12-11T13:55:00+00:00,14.97,usd,,2025-12-11
op0efrkag,c00188,2025-12-11T06:54:00+00:00,2.27,USD,refunded,2025-12-11
opav3ukpa,c00017,2025-12-11T08:33:00+00:00,24.09,USD,chargeback,2025-12-11
opav3ukpa,c00017,2025-12-11T08:33:00+00:00,24.09,USD,chargeback,2025-12-11
ot5svn611,c00114,2025-12-11T03:02:00+00:00,26.67,EUR,,2025-12-11
ou6xm3ggs,c00008,2025-12-11T22:13:00+00:00,34.88,€,paid,2025-12-11
otu5m7kcv,c00017,2025-12-11T10:41:00+00:00,29.97,,failed,2025-12-11
o0akfygex,c00063,2025-12-11T17:41:00+00:00,45.09,€,paid,2025-12-11
owa2721dy,c00105,not-a-time,33.05,???,paid,2025-12-11
o6rmq2c6a,c00131,2025-12-11T17:55:00+00:00,12.63,???,PAID,2025-12-11
oau2rxv37,c00195,2025-12-11T22:47:00+00:00,3.49,€,refunded,2025-12-11
ote45i6f2,c00025,2025-12-11T22:12:00+00:00,36.23,,refunded,2025-12-11
obmy2gxwt,c00175,not-a-time,4.11,,succeeded,2025-12-11
ousrc70ta,c00012,2025-12-11T08:29:00+00:00,10.97,USD,paid,2025-12-11
oq99uqhth,c00028,2025-12-11T13:17:00+00:00,1.13,???,succeeded,2025-12-11
ou7o47rfq,c00148,2025-12-11T07:24:00+00:00,124.53,USD,,2025-12-11
ohktik4z5,c00119,not-a-time,63.3,usd,,2025-12-11
o0gavixhd,unknown_c00046,2025-12-11T05:41:00+00:00,31.48,USD,PAID,2025-12-11
oivrsqdsd,c00014,not-a-time,13.78,usd,paid,2025-12-11
oa10tugyy,c00171,2025-12-11T16:53:00+00:00,5.76,,refunded,2025-12-11
oo17w0dwm,c00136,2025-12-11T23:33:00+00:00,-58.62,$,PAID,2025-12-11
om997z6ao,c00029,2025-12-11T14:35:00+00:00,23.28,USD,paid,2025-12-11
ovoknxoow,c00069,2025-12-11T17:17:00+00:00,48.83,USD,failed,2025-12-11
o66nv0psr,c00188,2025-12-11T21:50:00+00:00,47.79,usd,,2025-12-11
o3see6gsp,c00099,2025-12-11T17:47:00+00:00,46.75,,failed,2025-12-11
ot2h4wrk2,c00040,not-a-time,37.05,usd,PAID,2025-12-11
op1kfm52z,c00113,2025-12-11T05:01:00+00:00,48.14,EUR,,2025-12-11
opqymlay0,c00106,not-a-time,98.16,???,paid,2025-12-11
otlxjai0r,c00008,2025-12-11T10:16:00+00:00,12.14,???,refunded,2025-12-11
ocoubmiic,c00082,2025-12-11T14:51:00+00:00,19.76,$,succeeded,2025-12-11
oa3ooaena,c00007,2025-12-11T19:12:00+00:00,44.86,usd,PAID,2025-12-11
olkn7shu1,c00195,2025-12-11T20:45:00+00:00,84.23,€,,2025-12-11
o1gw1hoch,c00164,2025-12-11T13:15:00+00:00,46.84,USD,PAID,2025-12-11
or94c4iti,c00003,2025-12-11T16:14:00+00:00,68.25,€,failed,2025-12-11
oqhz8qgl2,c00019,2025-12-11T22:44:00+00:00,10.92,USD,,2025-12-11
oxoc9o8a5,c00140,not-a-time,51.22,$,chargeback,2025-12-11
ozcra622o,c00074,2025-12-11T00:34:00+00:00,72.69,USD,chargeback,2025-12-11
o4lqopo7v,c00002,2025-12-11T04:32:00+00:00,56.99,$,,2025-12-11
o8nsu2k7p,c00153,not-a-time,,,refunded,2025-12-11
o78hnefph,c00156,2025-12-11T12:02:00+00:00,15.0,EUR,refunded,2025-12-11
oq45jgeul,unknown_c00036,2025-12-11T04:40:00+00:00,23.09,usd,succeeded,2025-12-11
oq45jgeul,unknown_c00036,2025-12-11T04:40:00+00:00,23.09,usd,succeeded,2025-12-11
owtvsvsd9,c00030,2025-12-11T00:05:00+00:00,40.98,???,,2025-12-11
oi907qptj,c00094,2025-12-11T02:49:00+00:00,28.19,$,refunded,2025-12-11
oj0yn5qrr,c00180,2025-12-11T01:23:00+00:00,25.73,$,failed,2025-12-11
oa9f8xbz0,c00128,2025-12-11T01:48:00+00:00,5.31,$,PAID,2025-12-11
o5xz024y9,c00180,2025-12-11T13:49:00+00:00,122.01,€,PAID,2025-12-11
o9mk6u4pf,c00089,2025-12-11T10:51:00+00:00,27.94,,failed,2025-12-11
ozu76c6r1,c00035,2025-12-11T21:31:00+00:00,-6.46,usd,refunded,2025-12-11
obv3b7jsu,c00088,2025-12-11T04:47:00+00:00,30.72,EUR,,2025-12-11
omqjmx651,c00138,2025-12-11T10:58:00+00:00,10.85,???,PAID,2025-12-11
oz5pmgt3q,c00111,2025-12-11T18:25:00+00:00,36.4,USD,failed,2025-12-11
ochydgics,c00046,2025-12-11T22:18:00+00:00,35.3,$,succeeded,2025-12-11
oxsvql2db,c00174,2025-12-11T20:54:00+00:00,52.39,EUR,paid,2025-12-11
oygqpkm8n,c00122,2025-12-11T07:22:00+00:00,65.07,,,2025-12-11
ohxhtj7z2,c00189,2025-12-11T07:01:00+00:00,39.86,???,,2025-12-11
o8gw9siw7,c00128,not-a-time,18.57,EUR,PAID,2025-12-11
orsl95ibs,c00076,2025-12-11T05:26:00+00:00,47.68,€,,2025-12-11
o95eod3a9,c00106,2025-12-11T16:49:00+00:00,108.88,€,,2025-12-11
o43qo75i7,c00004,2025-12-11T21:55:00+00:00,19.4,usd,,2025-12-11
o5vty8bd3,c00181,2025-12-11T18:36:00+00:00,15.76,USD,,2025-12-11
ofp5ssccq,c00030,2025-12-11T15:01:00+00:00,-53.46,EUR,chargeback,2025-12-11
o791az2j2,c00016,2025-12-11T10:22:00+00:00,2.37,$,PAID,2025-12-11
o0ltqyoca,c00043,2025-12-11T20:25:00+00:00,52.27,EUR,refunded,2025-12-11
o4yw9ftvr,unknown_c00024,2025-12-11T13:18:00+00:00,,USD,refunded,2025-12-11
om8hzeha1,c00113,not-a-time,79.41,€,chargeback,2025-12-11
obxhc395q,c00192,2025-12-11T14:48:00+00:00,44.52,EUR,,2025-12-11
ooixrf1ha,c00137,not-a-time,23.58,$,refunded,2025-12-11
om6agmwx4,c00110,2025-12-11T10:11:00+00:00,64.52,???,chargeback,2025-12-11
ov1i2haid,c00121,2025-12-11T22:12:00+00:00,16.9,€,paid,2025-12-11
o23yvssd1,c00083,not-a-time,4.36,USD,paid,2025-12-11
oaf41dgzi,c00192,not-a-time,22.05,$,failed,2025-12-11
opmhqe5gq,c00053,not-a-time,27.84,€,refunded,2025-12-11
ogv3fz5qm,c00160,2025-12-11T13:28:00+00:00,46.22,€,succeeded,2025-12-11
oc16ohhut,c00134,not-a-time,4.14,usd,PAID,2025-12-11
oedyldhdv,c00027,2025-12-11T00:09:00+00:00,11.06,???,,2025-12-11
o8a6vvjxb,c00055,2025-12-11T12:35:00+00:00,69.8,usd,succeeded,2025-12-11
oo1u2h7af,c00014,2025-12-11T20:47:00+00:00,97.03,???,PAID,2025-12-11
o2q9nsgmo,c00153,2025-12-11T17:43:00+00:00,24.47,usd,paid,2025-12-11
oiud5uzgx,c00101,2025-12-11T15:58:00+00:00,74.96,usd,succeeded,2025-12-11
oroowwmdj,c00018,2025-12-11T15:05:00+00:00,79.39,USD,chargeback,2025-12-11
o94z12cdv,c00020,not-a-time,77.96,???,failed,2025-12-11
oywynsp6w,c00068,2025-12-11T20:30:00+00:00,32.0,,,2025-12-11
oql3d2o58,c00191,2025-12-11T22:55:00+00:00,27.79,€,chargeback,2025-12-11
ol3g28zw9,c00130,2025-12-11T12:47:00+00:00,58.52,usd,failed,2025-12-11
ojiduqlvi,c00056,2025-12-11T21:22:00+00:00,-123.39,EUR,refunded,2025-12-11
ofy2r6fhm,c00154,2025-12-11T08:49:00+00:00,26.61,$,failed,2025-12-11
oxz3uoezc,c00074,not-a-time,49.76,EUR,PAID,2025-12-11
orbgyxl6o,c00004,not-a-time,36.81,EUR,,2025-12-11
on4xivvaw,c00158,2025-12-11T15:48:00+00:00,,usd,,2025-12-11
opo39x9lc,c00057,2025-12-11T06:36:00+00:00,40.51,$,chargeback,2025-12-11
odih0d3oq,c00118,2025-12-11T14:29:00+00:00,24.79,,paid,2025-12-11
od30dp5yj,c00162,not-a-time,36.23,EUR,failed,2025-12-11
oone5sd4u,c00051,not-a-time,34.07,€,failed,2025-12-11
orra1h06n,unknown_c00133,2025-12-11T03:48:00+00:00,33.75,EUR,chargeback,2025-12-11
ozml3mg21,c00119,2025-12-11T12:00:00+00:00,8.77,,PAID,2025-12-11
oc5v6n0xq,c00188,2025-12-11T05:41:00+00:00,21.62,USD,failed,2025-12-11
ocjeza5n5,c00187,2025-12-11T18:48:00+00:00,49.34,€,PAID,2025-12-11
otqdy2dm9,c00099,2025-12-11T03:13:00+00:00,22.75,usd,PAID,2025-12-11
on192ty79,c00014,2025-12-11T03:39:00+00:00,44.04,USD,,2025-12-11
oz7cqcyih,c00141,2025-12-11T06:12:00+00:00,18.56,$,paid,2025-12-11
o6s1se4gf,c00057,2025-12-11T11:38:00+00:00,8.4,???,succeeded,2025-12-11
o0hogw0hu,c00074,2025-12-11T19:59:00+00:00,31.93,???,succeeded,2025-12-11
oszhf2npj,c00148,2025-12-11T02:15:00+00:00,18.9,$,succeeded,2025-12-11
oizmheaze,c00199,2025-12-11T23:45:00+00:00,21.18,$,PAID,2025-12-11
olnbmscxo,c00179,2025-12-11T23:43:00+00:00,,$,paid,2025-12-11
oklj4bu3q,c00122,2025-12-11T23:35:00+00:00,26.69,usd,paid,2025-12-11
ozgxzeoww,c00064,2025-12-11T13:12:00+00:00,23.42,EUR,PAID,2025-12-11
or9fk2t20,c00048,2025-12-11T17:35:00+00:00,22.34,USD,,2025-12-11
oy5jsxv16,c00054,2025-12-11T11:19:00+00:00,27.31,€,succeeded,2025-12-11
o787rjbhk,c00101,not-a-time,23.88,EUR,paid,2025-12-11
ovas87tal,c00104,2025-12-11T00:55:00+00:00,22.59,???,succeeded,2025-12-11
olrpakm4f,unknown_c00163,2025-12-11T02:28:00+00:00,27.61,USD,refunded,2025-12-11
oy4u1b0lj,c00074,not-a-time,62.84,usd,succeeded,2025-12-11
okydpvsdo,c00026,2025-12-11T14:05:00+00:00,65.79,usd,chargeback,2025-12-11
ousacd245,c00085,2025-12-11T02:25:00+00:00,15.12,usd,PAID,2025-12-11
o66ira3rn,c00020,2025-12-11T12:41:00+00:00,18.55,USD,succeeded,2025-12-11
oy5plrlje,c00006,2025-12-11T02:38:00+00:00,20.48,???,chargeback,2025-12-11
ouhhcum16,c00083,2025-12-11T23:24:00+00:00,32.05,€,chargeback,2025-12-11
o4f8jpw1j,c00185,2025-12-11T03:29:00+00:00,11.83,€,PAID,2025-12-11
okn1294k5,c00044,2025-12-11T11:41:00+00:00,31.62,$,succeeded,2025-12-11
o4l4x8462,c00195,2025-12-11T20:12:00+00:00,5.87,USD,,2025-12-11
o6oipd0km,c00120,not-a-time,27.93,USD,refunded,2025-12-11
oxuv6beya,c00092,2025-12-11T05:16:00+00:00,27.66,USD,chargeback,2025-12-11
o4c8rtvb7,c00063,2025-12-11T06:35:00+00:00,21.22,usd,refunded,2025-12-11
o4rhngfzq,c00190,2025-12-11T19:03:00+00:00,-7.88,USD,chargeback,2025-12-11
orja06eu8,c00171,2025-12-11T08:52:00+00:00,21.14,EUR,failed,2025-12-11
oixc42mho,c00018,2025-12-11T17:41:00+00:00,20.88,,PAID,2025-12-11
o7548u8nz,c00045,2025-12-11T16:27:00+00:00,75.0,€,refunded,2025-12-11
onclr9ori,c00140,2025-12-11T13:14:00+00:00,25.1,€,succeeded,2025-12-11
ot2iuqev3,c00198,2025-12-11T17:39:00+00:00,75.46,$,refunded,2025-12-11
o1k8klrdt,c00055,2025-12-11T23:08:00+00:00,41.95,$,refunded,2025-12-11
oclfxhn4p,c00071,2025-12-11T14:09:00+00:00,55.21,$,PAID,2025-12-11
oln8pmv6d,c00164,not-a-time,28.09,usd,chargeback,2025-12-11
oed62yi8d,c00058,2025-12-11T04:16:00+00:00,30.16,$,,2025-12-11
o7wjbbof8,c00055,2025-12-11T15:16:00+00:00,29.24,usd,,2025-12-11
ob5dtfpdj,c00056,2025-12-11T20:00:00+00:00,19.16,€,refunded,2025-12-11
os53hdbdy,c00030,not-a-time,72.55,usd,succeeded,2025-12-11
